Species,X,Y,NLCD52P,warm
background,2312730,9869754,3.110251,0.0
background,2312731,9868044,0.0,0.0
background,2312732,9867818,2.055733,0.0
background,2312733,9868352,0.561924,0.0
background,2312734,9868536,0.0,0.0
background,2312735,9867446,0.626118,0.0
background,2312736,9870242,0.0,0.0
background,2312737,9870250,0.0,0.0
background,2312738,9868870,0.0,0.0
background,2312739,9871092,0.044111,0.0
background,2312740,9868572,0.0,0.0
background,2312741,9867466,0.0,0.0
background,2312742,9867210,1.621622,0.0
background,2312743,9867712,0.0,0.0
background,2312744,9867684,0.0,0.0
background,2312745,9868140,0.0,0.0
background,2312746,9867256,0.0,0.0
background,2312747,9868046,1.677682,0.0
background,2312748,9867232,0.0,0.0
background,2312749,9867310,0.0,0.0
background,2312750,9867980,0.0,0.0
background,2312751,9867280,0.0,0.0
background,2312752,9868362,0.053591,0.0
background,2312753,9867416,0.559552,0.0
background,2312754,9867692,3.150912,0.0
background,2312755,9867860,2.103121,0.0
background,2312756,9867698,0.874636,0.0
background,2312757,9870384,7.383628,0.0
background,2312758,9870382,2.903719,0.0
background,2312759,9868808,0.0,0.0
background,2312760,9867518,1.084337,0.0
background,2312761,9868820,1.041667,0.0
background,2312762,9867264,0.319234,0.0
background,2312763,9868330,0.197531,0.0
background,2312764,9871294,0.0,0.0
background,2312765,9868464,0.0,0.0
background,2312766,9870624,2.362907,0.0
background,2312767,9867344,0.0,0.0
background,2312768,9868522,0.0,0.0
background,2312769,9867608,1.159726,0.0
background,2312770,9868794,0.0,0.0
background,2312771,9870768,3.643725,0.0
background,2312772,9868460,0.0,0.0
background,2312773,9867306,0.910834,0.0
background,2312774,9867718,1.153213,0.0
background,2312775,9868416,0.0,0.0
background,2312776,9867846,1.085418,0.0
background,2312777,9867244,0.0,0.0
background,2312778,9871288,0.0,0.0
background,2312779,9867724,0.528169,0.0
background,2312780,9867700,0.449607,0.0
background,2312781,9867844,3.750998,0.0
background,2312782,9867004,0.0,0.0
background,2312783,9868552,0.0,0.0
background,2312784,9870000,4.985045,0.0
background,2312785,9679022,0.0,0.0
background,2312786,9871234,2.39772,0.0
background,2312787,9868364,2.777778,0.0
background,2312788,9871126,9.097473,0.0
background,2312789,9869316,4.469987,0.0
background,2312791,9869552,3.146876,0.0
background,2312792,9867866,1.132343,0.0
background,2312793,9869522,3.690011,0.0
background,2312794,9869520,5.598194,0.0
background,2312795,9870942,2.604401,0.0
background,2312796,9868876,0.0,0.0
background,2312797,9870562,3.762376,0.0
background,2312798,9869486,11.167362,0.0
background,2312799,9871138,7.024266,0.0
background,2312800,9869462,0.951132,0.0
background,2312801,9873182,0.478469,0.0
background,2312802,9871338,2.597403,0.0
background,2312803,9873152,0.0,0.0
background,2312804,9867858,0.0,0.0
background,2312805,9870570,1.351351,0.0
background,2312806,9871080,33.333333,0.0
background,2312807,9867716,14.656144,0.0
background,2312808,9868428,1.528156,0.0
background,2312810,9869592,0.848057,0.0
background,2312811,9872992,0.0,0.0
background,2312812,9866158,0.0,0.0
background,2312813,9868620,1.605505,0.0
background,2312815,9870604,1.806141,0.0
background,2312816,9871270,0.0,0.0
background,2312817,9869458,0.515464,0.0
background,2312818,9871320,3.261441,0.0
background,2312819,9869460,0.793167,0.0
background,2312820,9869746,0.428266,0.0
background,2312821,9868686,0.0,0.0
background,2312822,9866150,0.537313,0.0
background,2312823,9873276,2.4,0.0
background,2312824,9870722,6.46784,0.0
background,2312825,9869298,0.0,0.0
background,2312826,9871094,0.0,0.0
background,2312827,9870886,17.70551,0.0
background,2312828,9870924,38.71975,0.0
background,2312829,9870922,9.576362,0.0
background,2312830,9868682,0.0,0.0
background,2312831,9865672,0.0,0.0
background,2312832,9871040,1.029991,0.0
background,2312833,9868130,1.625,0.0
background,2312834,9873202,0.0,0.0
background,2312836,9870892,5.414747,0.0
background,2312837,9870944,10.120069,0.0
background,2312838,9870542,4.170364,0.0
background,2312839,9870416,5.468436,0.0
background,2312840,9868014,3.085824,0.0
background,2312841,9868608,0.0,0.0
background,2312842,9867804,2.23582,0.0
background,2312843,9871118,0.0,0.0
background,2312844,9871372,0.0,0.0
background,2312845,9871028,1.299952,0.0
background,2312846,9870486,3.662089,0.0
background,2312847,9870602,4.226268,0.0
background,2312848,9870798,22.708039,0.0
background,2312849,9867722,0.0,0.0
background,2312850,9869950,1.827485,0.0
background,2312851,9869584,6.327334,0.0
background,2312852,9869340,1.405701,0.0
background,2312853,9878290,0.0,0.0
background,2312854,9870778,33.694268,0.0
background,2312855,9870270,3.860668,0.0
background,2312856,9869966,6.956522,0.0
background,2312857,9871160,4.65995,0.0
background,2312858,9868090,6.626027,0.0
background,2312859,9867900,0.0,0.0
background,2312860,9870584,1.048387,0.0
background,2312861,9871058,0.0,0.0
background,2312862,9868412,3.36705,0.0
background,2312863,9869544,3.03202,0.0
background,2312864,9869418,2.502634,0.0
background,2312865,9869738,8.285463,0.0
background,2312866,9869910,0.0,0.0
background,2312867,9869494,1.634877,0.0
background,2312868,9871086,0.0,0.0
background,2312869,9870322,0.217391,0.0
background,2312870,9870910,23.601829,0.0
background,2312871,9870290,5.985686,0.0
background,2312872,9871112,0.0,0.0
background,2312873,9869740,0.0,0.0
background,2312874,9870796,2.731092,0.0
background,2312875,9867618,0.75643,0.0
background,2312876,9870336,1.688924,0.0
background,2312877,9870784,0.068966,0.0
background,2312878,9870312,3.161094,0.0
background,2312879,9867946,2.001404,0.0
background,2312880,9870446,10.39897,0.0
background,2312881,9867622,0.0,0.0
background,2312882,9870266,12.847222,0.0
background,2312883,9870284,3.648828,0.0
background,2312884,9870432,5.721393,0.0
background,2312885,9869382,2.616971,0.0
background,2312886,9869390,3.844234,0.0
background,2312887,9870808,5.691057,0.0
background,2312888,9871096,0.0,0.0
background,2312889,9870664,0.718133,0.0
background,2312890,9870816,0.0,0.0
background,2312891,9871052,1.754386,0.0
background,2312892,9871076,4.267844,0.0
background,2312893,9871060,0.747791,0.0
background,2312894,9870920,6.078268,0.0
background,2312895,9867928,1.412239,0.0
background,2312896,9870834,8.450704,0.0
background,2312897,9871178,12.74114,0.0
background,2312898,9871062,0.0,0.0
background,2312899,9869484,0.537057,0.0
background,2312900,9871004,0.0,0.0
background,2312901,9869330,0.0,0.0
background,2312902,9868118,0.679383,0.0
background,2312903,9866156,38.414634,0.0
background,2312904,9871002,0.332728,0.0
background,2312905,9871016,1.868775,0.0
background,2312906,9871188,2.234637,0.0
background,2312907,9868126,0.0,0.0
background,2312908,9869602,0.0,0.0
background,2312909,9868896,0.0,0.0
background,2312910,9866152,0.0,0.0
background,2312911,9870580,2.217742,0.0
background,2312913,9869818,1.949318,0.0
background,2312914,9871166,0.0,0.0
background,2312915,9871056,0.205903,0.0
background,2312916,9868398,0.569324,0.0
background,2312917,9870262,2.204532,0.0
background,2312918,9870388,4.541154,0.0
background,2312919,9867748,2.094554,0.0
background,2312920,9870706,2.068966,0.0
background,2312921,9871162,2.594484,0.0
background,2312922,9871168,17.987468,0.0
background,2312923,9871446,0.0,0.0
background,2312924,9867778,0.046318,0.0
background,2312925,9868668,0.0,0.0
background,2312927,9871048,0.0,0.0
background,2312928,9870870,0.329164,0.0
background,2312929,9869912,7.150368,0.0
background,2312930,9870822,14.326322,0.0
background,2312931,9868084,6.484601,0.0
background,2312932,9869470,9.779287,0.0
background,2312933,9869438,2.539465,0.0
background,2312934,9869436,3.079076,0.0
background,2312935,9870524,6.214475,0.0
background,2312936,9869800,0.0,0.0
background,2312937,9869798,0.0,0.0
background,2312938,9870414,2.056075,0.0
background,2312939,9867880,0.0,0.0
background,2312940,9867876,0.0,0.0
background,2312941,9870818,1.109139,0.0
background,2312942,9869560,30.2,0.0
background,2312943,9871030,0.38835,0.0
background,2312944,9870948,0.0,0.0
background,2312945,9869806,2.871073,0.0
background,2312946,9867884,0.0,0.0
background,2312947,9870982,0.433839,0.0
background,2312948,9868612,0.0,0.0
background,2312949,9867750,0.957179,0.0
background,2312950,9868026,4.114874,0.0
background,2312951,9870526,1.396648,0.0
background,2312952,9870844,7.226891,0.0
background,2312953,9871072,0.542888,0.0
background,2312954,9871156,0.0,0.0
background,2312955,9869476,0.0,0.0
background,2312956,9866142,0.0,0.0
background,2312957,9878346,0.0,0.0
background,2312958,9867896,3.397303,0.0
background,2312959,9867788,2.377622,0.0
background,2312960,9869472,8.483106,0.0
background,2312961,9869492,13.123167,0.0
background,2312962,9870330,0.483209,0.0
background,2312963,9871122,2.899799,0.0
background,2312964,9867738,0.742034,0.0
background,2312965,9871046,1.56041,0.0
background,2312966,9868584,0.489077,0.0
background,2312967,9868012,2.144507,0.0
background,2312968,9871106,0.697674,0.0
background,2312969,9871074,1.167031,0.0
background,2312970,9866880,2.533937,0.0
background,2312971,9870666,2.484472,0.0
background,2312972,9871132,1.791908,0.0
background,2312973,9870586,0.0,0.0
background,2312974,9870678,6.847883,0.0
background,2312975,9871164,0.496524,0.0
background,2312976,9867668,0.0,0.0
background,2312977,9871458,0.0,0.0
background,2312978,9870838,0.0,0.0
background,2312979,9871442,0.0,0.0
background,2312980,9869750,3.503741,0.0
background,2312981,9869758,0.344012,0.0
background,2312982,9867812,0.833623,0.0
background,2312983,9868160,18.380855,0.0
background,2312984,9870764,4.242424,0.0
background,2312985,9870658,2.227299,0.0
background,2312986,9870612,8.576481,0.0
background,2312987,9870972,9.471846,0.0
background,2312988,9867782,1.618614,0.0
background,2312989,9868002,6.753677,0.0
background,2312990,9873218,0.0,0.0
background,2312991,9870572,7.985574,0.0
background,2312992,9869468,1.137502,0.0
background,2312993,9867654,0.0,0.0
background,2312994,9869338,15.707434,0.0
background,2312995,9869444,1.849346,0.0
background,2312996,9869400,0.0,0.0
background,2312997,9867908,1.180745,0.0
background,2312998,9869908,0.364652,0.0
background,2312999,9869824,1.005514,0.0
background,2313000,9869280,0.311814,0.0
background,2313001,9871066,2.191342,0.0
background,2313002,9869714,1.84609,0.0
background,2313003,9869588,4.011497,0.0
background,2313004,9869352,1.245368,0.0
background,2313005,9867894,20.282627,0.0
background,2313006,9870332,0.689655,0.0
background,2313007,9871024,3.528399,0.0
background,2313008,9871054,1.137441,0.0
background,2313009,9868348,0.873362,0.0
background,2313010,9870380,0.415677,0.0
background,2313011,9868042,1.06266,0.0
background,2313012,9869564,6.472067,0.0
background,2313013,9869312,1.632731,0.0
background,2313014,9867890,0.0,0.0
background,2313015,9870960,1.950355,0.0
background,2313016,9870636,3.146303,0.0
background,2313017,9867638,0.0,0.0
background,2313018,9870644,1.498638,0.0
background,2313019,9871190,0.11215,0.0
background,2313020,9867542,0.202347,0.0
background,2313021,9868872,0.482315,0.0
background,2313022,9870958,7.874016,0.0
background,2313023,9869254,0.0,0.0
background,2313024,9869506,0.778816,0.0
background,2313025,9869366,9.932886,0.0
background,2313026,9868024,0.0,0.0
background,2313027,9871214,0.0,0.0
background,2313028,9870952,0.0,0.0
background,2313029,9868180,8.326531,0.0
background,2313030,9870552,2.159582,0.0
background,2313031,9867492,0.0,0.0
background,2313032,9867882,6.101322,0.0
background,2313033,9869504,9.766515,0.0
background,2313034,9871206,0.0,0.0
background,2313035,9870412,0.0,0.0
background,2313036,9869748,8.200379,0.0
background,2313037,9869300,2.165302,0.0
background,2313038,9868684,1.496259,0.0
background,2313039,9867942,0.0,0.0
background,2313040,9870564,0.475059,0.0
background,2313041,9867948,18.181818,0.0
background,2313042,9870698,0.0,0.0
background,2313043,9870980,1.911002,0.0
background,2313044,9867840,2.286483,0.0
background,2313045,9867540,0.410397,0.0
background,2313046,9868834,0.0,0.0
background,2313047,9870696,10.498859,0.0
background,2313048,9870700,3.244006,0.0
background,2313049,9869708,3.843259,0.0
background,2313050,9871124,5.351171,0.0
background,2313051,9871174,5.185344,0.0
background,2313052,9871098,0.579252,0.0
background,2313053,9869392,0.403226,0.0
background,2313054,9867944,0.967906,0.0
background,2313055,9870702,0.718133,0.0
background,2313056,9870726,3.090586,0.0
background,2313057,9869416,16.129032,0.0
background,2313058,9870550,4.404145,0.0
background,2313059,9869724,1.350991,0.0
background,2313060,9869404,3.124043,0.0
background,2313061,9870846,3.680982,0.0
background,2313062,9870836,4.761905,0.0
background,2313063,9871044,4.1423,0.0
background,2313064,9870634,3.571429,0.0
background,2313065,9870372,19.60193,0.0
background,2313066,9869402,0.0,0.0
background,2313067,9868146,1.508916,0.0
background,2313068,9867842,8.169557,0.0
background,2313069,9870258,3.08642,0.0
background,2313070,9870840,0.0,0.0
background,2313071,9871170,1.082882,0.0
background,2313072,9870748,9.321341,0.0
background,2313073,9868020,4.065041,0.0
background,2313074,9871322,0.0,0.0
background,2313075,9868492,3.305785,0.0
background,2313076,9870680,13.437758,0.0
background,2313077,9870820,0.0,0.0
background,2313078,9868832,0.0,0.0
background,2313079,9871184,7.029973,0.0
background,2313080,9871438,0.0,0.0
background,2313081,9867538,1.483051,0.0
background,2313082,9869358,25.834543,0.0
background,2313083,9869696,26.68369,0.0
background,2313084,9870452,4.090909,0.0
background,2313085,9869556,3.391853,0.0
background,2313086,9869542,3.552959,0.0
background,2313087,9869718,2.295842,0.0
background,2313088,9870950,17.318436,0.0
background,2313089,9867852,3.146189,0.0
background,2313090,9871324,4.705882,0.0
background,2313091,9866140,0.0,0.0
background,2313092,9871050,4.472749,0.0
background,2313093,9871022,0.0,0.0
background,2313094,9870498,5.597761,0.0
background,2313095,9870574,0.520833,0.0
background,2313096,9870776,9.986859,0.0
background,2313097,9870560,0.935126,0.0
background,2313098,9870508,2.039949,0.0
background,2313099,9871456,1.653804,0.0
background,2313100,9870774,5.877573,0.0
background,2313101,9870740,0.390371,0.0
background,2313102,9878344,0.0,0.0
background,2313103,9869914,0.081323,0.0
background,2313104,9870404,5.21152,0.0
background,2313105,9867498,0.0,0.0
background,2313106,9869426,1.499331,0.0
background,2313107,9867764,5.557155,0.0
background,2313108,9867986,0.929054,0.0
background,2313109,9869310,0.0,0.0
background,2313110,9871134,0.8,0.0
background,2313111,9868598,3.333333,0.0
background,2313112,9869554,0.0,0.0
background,2313114,9681388,7.102804,0.0
background,2313115,9683610,0.0,0.0
background,2313116,9866120,0.0,0.0
background,2313117,9869640,3.87931,0.0
background,2313118,9866108,2.10177,0.0
background,2313119,9871352,11.713191,0.0
background,2313120,9869918,0.0,0.0
background,2313121,9868480,0.0,0.0
background,2313122,9869474,0.286123,0.0
background,2313123,9865550,0.0,0.0
background,2313124,9866160,0.449294,0.0
background,2313126,9869906,0.479616,0.0
background,2313127,9871318,0.872516,0.0
background,2313128,9868482,0.0,0.0
background,2313129,9869630,2.059701,0.0
background,2313130,9869980,1.206716,0.0
background,2313131,9870006,0.0,0.0
background,2313132,9871244,11.424731,0.0
background,2313133,9869916,0.0,0.0
background,2313134,9873004,0.0,0.0
background,2313135,9866116,0.0,0.0
background,2313136,9869840,1.859384,0.0
background,2313137,9869928,0.508968,0.0
background,2313138,9873044,0.0,0.0
background,2313139,9679924,0.0,0.0
background,2313140,9678876,1.80975,0.0
background,2313141,9869842,0.0,0.0
background,2313142,9867838,2.653453,0.0
background,2313143,9871356,0.0,0.0
background,2313144,9681504,0.0,0.0
background,2313145,9873078,4.80198,0.0
background,2313146,9869638,3.527593,0.0
background,2313147,9869326,0.0,0.0
background,2313148,9871316,3.347535,0.0
background,2313149,9871314,0.0,0.0
background,2313150,9873114,0.446429,0.0
background,2313151,9873038,0.0,0.0
background,2313152,9874118,0.0,0.0
background,2313153,9874116,0.0,0.0
background,2313154,9868882,0.0,0.0
background,2313155,9869988,0.0,0.0
background,2313156,9870314,0.209864,0.0
background,2313157,9868894,0.0,0.0
background,2313158,9868884,1.941748,0.0
background,2313160,9865990,2.358491,0.0
background,2313161,9868762,0.0,0.0
background,2313162,9866128,0.0,0.0
background,2313163,9681416,1.37931,0.0
background,2313164,9873072,0.0,0.0
background,2313165,9866122,0.0,0.0
background,2313166,9870008,0.0,0.0
background,2313167,9874128,0.0,0.0
background,2313168,9870240,0.0,0.0
background,2313169,9871240,2.626313,0.0
background,2313170,9868478,0.0,0.0
background,2313171,9868450,0.0,0.0
background,2313172,9868496,0.0,0.0
background,2313173,9869550,0.0,0.0
background,2313174,9869970,0.0,0.0
