Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
6.77374E-4,42.029426999,0.492313268,0.024504907,0.275,0
6.80666E-4,42.301266683,0.493524862,0.024269848,0.279166667,0
6.87238E-4,42.507177673,0.495926837,0.024093554,0.279166667,0
6.90267E-4,42.782633145,0.497026343,0.023858494,0.2875,0
6.96182E-4,43.059881678,0.499159484,0.023623435,0.291666667,0
7.02407E-4,43.269860918,0.501384868,0.023447141,0.291666667,0
7.12215E-4,43.552846655,0.504851398,0.023212082,0.291666667,0
7.14506E-4,43.767095713,0.505654272,0.023035788,0.291666667,0
7.21231E-4,44.054957599,0.507995949,0.022800729,0.3,0
7.22753E-4,44.271655343,0.508522681,0.022624434,0.304166667,0
7.29141E-4,44.56244171,0.510721762,0.022389375,0.304166667,0
7.45919E-4,44.784940931,0.516404895,0.022213081,0.3125,0
7.47331E-4,45.008955805,0.516877133,0.022036787,0.316666667,0
7.59618E-4,45.31037103,0.520948338,0.021801728,0.320833333,0
7.65258E-4,45.539599248,0.52279405,0.021625433,0.325,0
7.66719E-4,45.769397648,0.523270016,0.021449139,0.325,0
7.75794E-4,46.001324198,0.526204471,0.021272845,0.329166667,0
7.81216E-4,46.313246259,0.527940313,0.021037786,0.3375,0
7.87458E-4,46.549384655,0.529923412,0.020861491,0.345833333,0
7.96734E-4,46.787377468,0.532839533,0.020685197,0.354166667,0
8.01946E-4,47.027477155,0.534462236,0.020508903,0.354166667,0
8.09173E-4,47.269382732,0.536693624,0.020332609,0.354166667,0
8.14413E-4,47.513218541,0.538298489,0.020156314,0.358333333,0
8.19881E-4,47.758412263,0.539960962,0.01998002,0.358333333,0
8.26404E-4,48.005210037,0.541928803,0.019803726,0.358333333,0
8.32423E-4,48.254322567,0.543729892,0.019627431,0.3625,0
8.34811E-4,48.504543597,0.544440373,0.019451137,0.366666667,0
8.38903E-4,48.75604899,0.545652867,0.019274843,0.366666667,0
8.44093E-4,49.00877762,0.547181445,0.019098549,0.370833333,0
8.4671E-4,49.262524329,0.547948471,0.018922254,0.375,0
8.51009E-4,49.517304293,0.549202652,0.01874596,0.375,0
8.5601E-4,49.773163253,0.550652741,0.018569666,0.375,0
8.61067E-4,50.031292802,0.552109753,0.018393371,0.379166667,0
8.64717E-4,50.290109399,0.553155648,0.018217077,0.379166667,0
8.72188E-4,50.550710114,0.555281118,0.018040783,0.383333333,0
8.85914E-4,50.81482033,0.559133696,0.017864488,0.3875,0
8.88996E-4,51.081280682,0.559989593,0.017688194,0.3875,0
8.96254E-4,51.259882561,0.561991894,0.017570665,0.391666667,0
9.07273E-4,51.531091769,0.564997605,0.01739437,0.4,0
9.18743E-4,51.805225911,0.568082637,0.017218076,0.404166667,0
9.32039E-4,52.08386318,0.571604584,0.017041782,0.404166667,0
9.3745E-4,52.271128267,0.573021588,0.016924252,0.408333333,0
9.4227E-4,52.553345126,0.574275817,0.016747958,0.4125,0
9.45654E-4,52.836672462,0.575152184,0.016571664,0.420833333,0
9.56122E-4,53.027509324,0.57783992,0.016454134,0.420833333,0
9.59073E-4,53.314836146,0.578591547,0.01627784,0.429166667,0
9.6049E-4,53.506810301,0.578951336,0.01616031,0.429166667,0
9.64238E-4,53.795732374,0.579900336,0.015984016,0.433333333,0
9.75606E-4,54.087104486,0.582753101,0.015807722,0.4375,0
9.79934E-4,54.282891585,0.583828915,0.015690192,0.441666667,0
9.83966E-4,54.577664024,0.584826392,0.015513898,0.441666667,0
9.86689E-4,54.774917256,0.585497119,0.015396368,0.441666667,0
9.99257E-4,55.073263167,0.58856561,0.015220074,0.45,0
1.00303E-3,55.273740244,0.589477542,0.015102545,0.458333333,0
1.01243E-3,55.575895607,0.591732343,0.01492625,0.4625,0
1.02123E-3,55.779550054,0.593822513,0.014808721,0.4625,0
1.02988E-3,56.088015777,0.595854637,0.014632426,0.4625,0
1.03635E-3,56.29470998,0.59736135,0.014514897,0.4625,0
1.04332E-3,56.502814867,0.598973915,0.014397367,0.466666667,0
1.05629E-3,56.817694801,0.601937972,0.014221073,0.466666667,0
1.05799E-3,57.029166042,0.602321847,0.014103544,0.466666667,0
1.05974E-3,57.346946012,0.602717458,0.013927249,0.466666667,0
1.06355E-3,57.559431903,0.603577355,0.01380972,0.470833333,0
1.06696E-3,57.772644735,0.604343732,0.01369219,0.475,0
1.07606E-3,58.094325372,0.606371644,0.013515896,0.479166667,0
1.0807E-3,58.310019178,0.607398042,0.013398366,0.479166667,0
1.08399E-3,58.52653116,0.60812265,0.013280837,0.483333333,0
1.08727E-3,58.852386606,0.608842594,0.013104543,0.491666667,0
1.09539E-3,59.070942444,0.610612898,0.012987013,0.491666667,0
1.09677E-3,59.290160827,0.610912891,0.012869483,0.491666667,0
1.1091E-3,59.511204609,0.613567402,0.012751954,0.491666667,0
1.12427E-3,59.847018226,0.616783288,0.01257566,0.495833333,0
1.12667E-3,60.072204696,0.617287157,0.01245813,0.5,0
1.13583E-3,60.298973345,0.619198011,0.012340601,0.504166667,0
1.14103E-3,60.526856908,0.620273707,0.012223071,0.504166667,0
1.1442E-3,60.75539193,0.620927834,0.012105542,0.508333333,0
1.14858E-3,61.099610555,0.621826914,0.011929247,0.508333333,0
1.15798E-3,61.330369232,0.623741333,0.011811718,0.508333333,0
1.16561E-3,61.563415556,0.625280922,0.011694188,0.508333333,0
1.17133E-3,61.797299637,0.626428667,0.011576659,0.5125,0
1.1761E-3,62.032381129,0.627378728,0.011459129,0.516666667,0
1.18727E-3,62.269067788,0.629585285,0.0113416,0.516666667,0
1.19438E-3,62.5077029,0.630976543,0.01122407,0.520833333,0
1.19955E-3,62.866854521,0.631982062,0.011047776,0.529166667,0
1.20019E-3,63.106868114,0.632105254,0.010930246,0.529166667,0
1.20165E-3,63.347100551,0.632388997,0.010812717,0.5375,0
1.21537E-3,63.589440388,0.635024619,0.010695187,0.541666667,0
1.22458E-3,63.833717185,0.636771763,0.010577658,0.545833333,0
1.2313E-3,64.079576795,0.638037446,0.010460128,0.55,0
1.23639E-3,64.326515763,0.638989577,0.010342599,0.554166667,0
1.24083E-3,64.57440405,0.639814612,0.010225069,0.5625,0
1.25174E-3,64.823824048,0.64182981,0.01010754,0.5625,0
1.26517E-3,65.076422784,0.644279028,0.00999001,0.570833333,0
1.26831E-3,65.329885161,0.644847479,0.00987248,0.575,0
1.27701E-3,65.585285078,0.646412374,0.009754951,0.575,0
1.28541E-3,65.841739847,0.64790819,0.009637421,0.575,0
1.30245E-3,66.100886555,0.65090744,0.009519892,0.575,0
1.31036E-3,66.362700493,0.652281702,0.009402362,0.575,0
1.31487E-3,66.62551515,0.653060504,0.009284833,0.579166667,0
1.31672E-3,66.757187117,0.653379003,0.009226068,0.579166667,0
1.32653E-3,67.022369236,0.655058491,0.009108539,0.579166667,0
