X,Y,Aphredoderus_sayanus logistic values
2311657.0,9873370.0,1.314042E-4
2311658.0,9873734.0,1.357751E-4
2311659.0,9874108.0,1.314042E-4
2311660.0,9874212.0,1.314042E-4
2311661.0,9873134.0,1.419592E-4
2311662.0,9874004.0,1.4733292E-4
2311663.0,9873810.0,1.314042E-4
2311664.0,9873314.0,1.4315639E-4
2311665.0,9873212.0,1.314042E-4
2311666.0,9873292.0,1.3304382E-4
2311667.0,9873186.0,1.3422332E-4
2311668.0,9873698.0,1.3757963E-4
2311669.0,9868406.0,1.4827574E-4
2311670.0,9873332.0,1.314042E-4
2311671.0,9869614.0,1.4438882E-4
2311672.0,9869628.0,1.3772376E-4
2311673.0,9873470.0,1.314042E-4
2311674.0,9873762.0,1.3877914E-4
2311676.0,9873786.0,1.6812475E-4
2311677.0,9874036.0,1.417899E-4
2311678.0,9873668.0,1.3350145E-4
2311679.0,9873434.0,1.7082329E-4
2311680.0,9869624.0,1.5625652E-4
2311681.0,9873980.0,1.5083431E-4
2311682.0,9873630.0,1.5392604E-4
2311683.0,9873670.0,1.314042E-4
2311684.0,9873516.0,1.3737385E-4
2311685.0,9873606.0,1.4254442E-4
2311686.0,9873160.0,1.3529827E-4
2311687.0,9873522.0,1.5835602E-4
2311688.0,9874056.0,1.314042E-4
2311689.0,9873712.0,1.314042E-4
2311690.0,9873724.0,1.314042E-4
2311691.0,9873364.0,1.3356168E-4
2311692.0,9873722.0,1.314042E-4
2311693.0,9869752.0,1.3916184E-4
2311694.0,9873154.0,2.0655722E-4
2311695.0,9873280.0,1.314042E-4
2311696.0,9873710.0,1.364546E-4
2311697.0,9873960.0,1.314042E-4
2311698.0,9873132.0,1.314042E-4
2311699.0,9873060.0,1.314042E-4
2311700.0,9873534.0,1.4167691E-4
2311701.0,9873390.0,1.3331883E-4
2311702.0,9868132.0,1.4118782E-4
2311703.0,9873282.0,1.3372018E-4
2311704.0,9873354.0,1.314042E-4
2311705.0,9873736.0,1.4154591E-4
2311706.0,9873482.0,1.5191105E-4
2311707.0,9869892.0,1.314042E-4
2311708.0,9873588.0,2.0129254E-4
2311709.0,9867460.0,1.314042E-4
2311710.0,9867526.0,1.358701E-4
2311711.0,9873984.0,1.3480743E-4
2311712.0,9869642.0,1.3454535E-4
2311713.0,9873494.0,1.314042E-4
2311714.0,9873766.0,1.314042E-4
2311715.0,9873254.0,1.3463754E-4
2311716.0,9873996.0,1.3286076E-4
2311717.0,9867150.0,1.314042E-4
2311718.0,9874002.0,1.9894385E-4
2311719.0,9873056.0,1.4472783E-4
2311720.0,9873174.0,1.3671165E-4
2311721.0,9873264.0,1.4449828E-4
2311722.0,9874216.0,1.5553604E-4
2311723.0,9873634.0,1.314042E-4
2311724.0,9873380.0,1.408375E-4
2311725.0,9867458.0,1.314042E-4
2311726.0,9873502.0,1.3709885E-4
2311727.0,9870478.0,1.3306784E-4
2311728.0,9873270.0,1.314042E-4
2311729.0,9874122.0,1.314042E-4
2311730.0,9869478.0,1.6608146E-4
2311731.0,9873752.0,1.3990275E-4
2311732.0,9873222.0,1.4442648E-4
2311733.0,9872998.0,1.4524009E-4
2311734.0,9870464.0,1.6618495E-4
2311735.0,9868128.0,1.314042E-4
2311736.0,9869688.0,1.5448117E-4
2311737.0,9871194.0,1.3801939E-4
2311738.0,9866970.0,1.314042E-4
2311739.0,9871250.0,1.314042E-4
2311740.0,9868444.0,1.314042E-4
2311741.0,9866854.0,1.6356062E-4
2311742.0,9870964.0,1.3571589E-4
2311743.0,9870488.0,1.6120661E-4
2311744.0,9874068.0,1.4591521E-4
2311745.0,9869704.0,1.4062475E-4
2311746.0,9867912.0,1.314042E-4
2311747.0,9873952.0,1.5480374E-4
2311750.0,9867974.0,1.314042E-4
2311751.0,9870576.0,1.3771509E-4
2311752.0,9865742.0,1.4759331E-4
2311753.0,9866190.0,1.3472249E-4
2311754.0,9874186.0,1.693692E-4
2311755.0,9873082.0,1.5364426E-4
2311756.0,9870766.0,1.314042E-4
2311757.0,9873964.0,1.6127115E-4
2311758.0,9870278.0,1.4115233E-4
2311759.0,9868252.0,1.4436204E-4
2311760.0,9870862.0,1.314042E-4
2311761.0,9868234.0,1.424071E-4
2311762.0,9869540.0,2.4047069E-4
2311763.0,9870792.0,1.5055269E-4
2311764.0,9873320.0,1.365829E-4
2311765.0,9870374.0,1.314042E-4
2311766.0,9870458.0,1.398187E-4
2311767.0,9869574.0,1.5576153E-4
2311768.0,9867816.0,1.3552383E-4
2311769.0,9878342.0,1.4500764E-4
2311770.0,9869536.0,1.391835E-4
2311771.0,9865922.0,1.314042E-4
2311772.0,9869682.0,1.4113319E-4
2311773.0,9870500.0,1.5877633E-4
2311774.0,9873518.0,1.514487E-4
2311775.0,9870536.0,1.314042E-4
2311776.0,9867914.0,1.314042E-4
2311777.0,9867784.0,1.314042E-4
2311778.0,9870656.0,1.3405127E-4
2311779.0,9866314.0,1.314042E-4
2311780.0,9868758.0,1.314042E-4
2311781.0,9868714.0,1.314042E-4
2311782.0,9870974.0,1.314042E-4
2311783.0,9869730.0,1.496953E-4
2311784.0,9868032.0,1.5017892E-4
2311785.0,9870896.0,1.5638347E-4
2311786.0,9871012.0,1.4927398E-4
2311787.0,9870470.0,2.0595567E-4
2311788.0,9868670.0,1.314042E-4
2311789.0,9868694.0,1.3495944E-4
2311790.0,9870632.0,1.540287E-4
2311791.0,9868366.0,1.314042E-4
2311792.0,9873520.0,1.314042E-4
2311793.0,9870462.0,1.314042E-4
2311794.0,9867152.0,1.5182926E-4
2311795.0,9865780.0,1.4815766E-4
2311796.0,9870786.0,1.314042E-4
2311797.0,9870878.0,1.3372074E-4
2311798.0,9867744.0,1.314042E-4
2311799.0,9870884.0,1.314042E-4
2311800.0,9870874.0,1.5290847E-4
2311801.0,9869518.0,1.3663959E-4
2311802.0,9868866.0,1.314042E-4
2311803.0,9867370.0,1.314042E-4
2311804.0,9866192.0,1.4100198E-4
2311805.0,9867932.0,1.3251667E-4
2311806.0,9873306.0,1.368419E-4
2311807.0,9869320.0,1.4376656E-4
2311808.0,9868432.0,1.3677811E-4
2311809.0,9869774.0,1.4745814E-4
2311810.0,9869596.0,1.4069806E-4
2311811.0,9871460.0,1.363348E-4
2311812.0,9869274.0,2.0805014E-4
2311813.0,9869282.0,1.4220626E-4
2311814.0,9869290.0,1.4127757E-4
2311815.0,9867770.0,1.314042E-4
2311816.0,9865772.0,1.314042E-4
2311817.0,9865768.0,1.3737666E-4
2311818.0,9868690.0,1.314042E-4
2311819.0,9870630.0,1.3290158E-4
2311820.0,9870396.0,1.4004299E-4
2311821.0,9870400.0,1.314042E-4
2311822.0,9868318.0,1.3342153E-4
2311823.0,9866028.0,1.359093E-4
2311824.0,9866044.0,1.314042E-4
2311825.0,9869398.0,1.3745924E-4
2311827.0,9868652.0,1.314042E-4
2311828.0,9870876.0,2.637881E-4
2311829.0,9867868.0,1.3367954E-4
2311830.0,9870806.0,1.314042E-4
2311831.0,9866974.0,1.346309E-4
2311832.0,9867916.0,1.314042E-4
2311833.0,9870620.0,1.314042E-4
2311834.0,9869548.0,1.3564026E-4
2311835.0,9870940.0,1.314042E-4
2311836.0,9870692.0,1.424002E-4
2311838.0,9866902.0,1.4088015E-4
2311839.0,9866950.0,1.314042E-4
2311840.0,9870708.0,1.324167E-4
2311841.0,9870660.0,1.365869E-4
2311842.0,9870882.0,1.6778999E-4
2311843.0,9865584.0,1.314042E-4
2311844.0,9867878.0,1.7278871E-4
2311845.0,9871202.0,1.5826277E-4
2311846.0,9868642.0,1.314042E-4
2311847.0,9870448.0,1.314042E-4
2311849.0,9867636.0,1.379823E-4
2311851.0,9870904.0,1.3766928E-4
2311852.0,9867746.0,1.314042E-4
2311853.0,9870930.0,1.314042E-4
2311854.0,9871262.0,1.314042E-4
2311855.0,9870328.0,1.314042E-4
2311856.0,9870450.0,1.4299512E-4
2311857.0,9870938.0,1.3904311E-4
2311858.0,9870370.0,1.3391238E-4
2311859.0,9870720.0,1.38388E-4
2311860.0,9870858.0,1.454501E-4
2311861.0,9869706.0,1.3302064E-4
2311862.0,9868254.0,1.314042E-4
2311863.0,9869532.0,1.5795874E-4
2311864.0,9868868.0,1.3638561E-4
2311865.0,9870902.0,2.9602708E-4
2311866.0,9870276.0,1.4451453E-4
2311867.0,9873524.0,1.3690995E-4
2311868.0,9871444.0,1.314042E-4
2311869.0,9870588.0,1.3367561E-4
2311870.0,9867680.0,1.314042E-4
2311871.0,9867656.0,1.314042E-4
2311872.0,9871204.0,1.3766701E-4
2311873.0,9873974.0,1.4096791E-4
2311874.0,9870928.0,1.314042E-4
2311875.0,9867288.0,1.3174716E-4
2311876.0,9868232.0,1.314042E-4
2311877.0,9866968.0,1.3268084E-4
2311878.0,9871448.0,1.314042E-4
2311879.0,9868438.0,1.314042E-4
2311880.0,9869318.0,1.4462999E-4
2311881.0,9869336.0,1.5229937E-4
2311882.0,9868248.0,1.3629236E-4
2311883.0,9867074.0,6.78418E-4
2311884.0,9869262.0,1.314042E-4
2311885.0,9870788.0,1.9409592E-4
2311886.0,9870866.0,1.8041418E-4
2311887.0,9868018.0,1.314042E-4
2311888.0,9868744.0,1.314042E-4
2311889.0,9870490.0,1.348156E-4
2311890.0,9867170.0,1.3254516E-4
2311891.0,9867024.0,1.3303586E-4
2311892.0,9870864.0,1.314042E-4
2311893.0,9874198.0,1.3678634E-4
2311894.0,9868260.0,1.314042E-4
2311895.0,9868060.0,1.314042E-4
2311897.0,9866990.0,1.314042E-4
2311898.0,9867776.0,1.4131001E-4
2311899.0,9867406.0,1.314042E-4
2311900.0,9878306.0,1.314042E-4
2311901.0,9868822.0,1.314042E-4
2311902.0,9868066.0,1.9083476E-4
2311903.0,9870530.0,1.3691287E-4
2311904.0,9870872.0,1.3244351E-4
2311905.0,9873148.0,1.3928904E-4
2311906.0,9868120.0,1.3475635E-4
2311907.0,9871232.0,1.314042E-4
2311908.0,9868784.0,1.314042E-4
2311909.0,9870554.0,1.647027E-4
2311910.0,9866984.0,1.488643E-4
2311911.0,9868792.0,1.314042E-4
2311912.0,9867814.0,2.0112378E-4
2311913.0,9870744.0,1.314042E-4
2311914.0,9870532.0,1.3435842E-4
2311915.0,9870246.0,1.6233457E-4
2311916.0,9865964.0,1.3417313E-4
2311917.0,9869726.0,1.6640479E-4
2311918.0,9869808.0,1.3884094E-4
2311919.0,9871210.0,1.4358573E-4
2311920.0,9870514.0,1.3482555E-4
2311921.0,9865838.0,1.314042E-4
2311922.0,9869378.0,1.5813673E-4
2311923.0,9868692.0,1.314042E-4
2311924.0,9868472.0,1.4026856E-4
2311925.0,9867382.0,1.3287805E-4
2311926.0,9871454.0,1.314042E-4
2311927.0,9871252.0,1.314042E-4
2311928.0,9867930.0,1.5358905E-4
2311929.0,9866884.0,1.3278116E-4
2311930.0,9865592.0,1.314042E-4
2311931.0,9866034.0,1.4850944E-4
2311932.0,9870956.0,1.4734021E-4
2311933.0,9870594.0,1.6954572E-4
2311934.0,9867994.0,1.5248045E-4
2311935.0,9865920.0,1.3580224E-4
2311936.0,9870436.0,1.314042E-4
2311937.0,9870360.0,1.3367801E-4
2311938.0,9870516.0,1.591191E-4
2311939.0,9868110.0,1.3442765E-4
2311940.0,9870914.0,2.0472212E-4
2311941.0,9868076.0,1.4696181E-4
2311942.0,9870648.0,1.314042E-4
2311943.0,9870598.0,1.314042E-4
2311944.0,9868004.0,1.4367598E-4
2311945.0,9865926.0,2.5623597E-4
2311946.0,9868740.0,1.314042E-4
2311947.0,9867634.0,1.3388452E-4
2311948.0,9867854.0,1.3226311E-4
2311949.0,9878310.0,1.8659646E-4
2311950.0,9868112.0,1.314042E-4
2311951.0,9868722.0,1.314042E-4
2311952.0,9867172.0,1.314042E-4
2311953.0,9870954.0,1.3452911E-4
2311954.0,9870466.0,1.314042E-4
2311955.0,9871390.0,1.314042E-4
2311956.0,9868824.0,1.3328543E-4
2311957.0,9870614.0,1.314042E-4
2311958.0,9870592.0,1.314042E-4
2311959.0,9873258.0,1.4584139E-4
2311960.0,9870302.0,1.3505771E-4
2311961.0,9873326.0,1.314042E-4
2311962.0,9865744.0,1.3317286E-4
2311963.0,9874070.0,1.314042E-4
2311964.0,9870962.0,1.7056204E-4
2311965.0,9868136.0,1.6381052E-4
2311966.0,9865764.0,1.3658393E-4
2311967.0,9868116.0,1.314042E-4
2311968.0,9868036.0,1.5263405E-4
2311969.0,9869952.0,1.3469717E-4
2311970.0,9870804.0,1.4575504E-4
2311971.0,9870894.0,1.4868993E-4
2311972.0,9866302.0,1.314042E-4
2311973.0,9870272.0,1.5763953E-4
2311974.0,9873352.0,1.4057904E-4
2311975.0,9873944.0,1.4575932E-4
2311976.0,9868874.0,1.314042E-4
2311977.0,9868082.0,1.4406964E-4
2311978.0,9867924.0,1.314042E-4
2311979.0,9867236.0,1.3377678E-4
2311980.0,9867972.0,1.3746083E-4
2311981.0,9869270.0,1.4394276E-4
2311982.0,9869264.0,1.3815232E-4
2311984.0,9873346.0,1.314042E-4
2311985.0,9870738.0,1.3971576E-4
2311986.0,9873088.0,1.314042E-4
2311987.0,9868780.0,1.3485085E-4
2311988.0,9871200.0,1.5501444E-4
2311989.0,9865914.0,1.3752466E-4
2311990.0,9869294.0,1.533671E-4
2311991.0,9866112.0,1.3359291E-4
2311992.0,9867018.0,1.314042E-4
2311993.0,9865800.0,1.7640246E-4
2311994.0,9868100.0,1.4100198E-4
2311995.0,9868158.0,1.4701126E-4
2311996.0,9870310.0,1.4655714E-4
2311997.0,9867766.0,1.3562402E-4
2311998.0,9867502.0,1.3737679E-4
2311999.0,9869576.0,1.4940852E-4
2312000.0,9870442.0,1.3225364E-4
2312001.0,9869512.0,1.5429847E-4
2312002.0,9866992.0,1.6437637E-4
2312003.0,9868268.0,1.3836785E-4
2312004.0,9865852.0,1.314042E-4
2312005.0,9867990.0,1.324611E-4
2312006.0,9868898.0,1.314042E-4
2312007.0,9873948.0,1.5275755E-4
2312008.0,9869286.0,1.6653749E-4
2312009.0,9868708.0,1.314042E-4
2312010.0,9868704.0,1.3448554E-4
2312011.0,9868094.0,1.314042E-4
2312012.0,9871286.0,1.314042E-4
2312013.0,9869534.0,1.6635147E-4
2312014.0,9869502.0,1.314042E-4
2312015.0,9870420.0,1.3619883E-4
2312016.0,9868246.0,1.4115722E-4
2312017.0,9870898.0,1.7502671E-4
2312018.0,9870622.0,1.4384E-4
2312019.0,9869248.0,1.3799006E-4
2312020.0,9870628.0,1.314042E-4
2312021.0,9869958.0,1.6565378E-4
2312022.0,9870984.0,1.4065043E-4
2312023.0,9870842.0,1.358187E-4
2312024.0,9870578.0,1.314042E-4
2312025.0,9867774.0,1.314042E-4
2312026.0,9869524.0,1.314042E-4
2312027.0,9870364.0,1.4085742E-4
2312028.0,9870306.0,1.314042E-4
2312029.0,9867304.0,1.314042E-4
2312030.0,9871462.0,1.3867943E-4
2312031.0,9870850.0,1.8904518E-4
2312032.0,9870802.0,1.547447E-4
2312033.0,9868150.0,1.314042E-4
2312034.0,9869244.0,1.3730748E-4
2312035.0,9870590.0,1.5936722E-4
2312036.0,9869546.0,1.3753962E-4
2312037.0,9870926.0,1.8537261E-4
2312038.0,9870916.0,1.997923E-4
2312039.0,9866866.0,1.314042E-4
2312040.0,9869568.0,1.5040759E-4
2312041.0,9867658.0,1.314042E-4
2312042.0,9865670.0,1.314042E-4
2312043.0,9865582.0,1.314042E-4
2312044.0,9870790.0,1.314042E-4
2312045.0,9868462.0,1.314042E-4
2312046.0,9868102.0,1.3730439E-4
2312047.0,9866976.0,1.314042E-4
2312048.0,9870440.0,1.4472783E-4
2312049.0,9870946.0,1.5964927E-4
2312050.0,9867052.0,1.367004E-4
2312051.0,9865980.0,1.412277E-4
2312052.0,9870368.0,1.3776678E-4
2312053.0,9870906.0,3.0798936E-4
2312054.0,9866856.0,1.314042E-4
2312055.0,9870344.0,1.3198E-4
2312056.0,9868368.0,1.314042E-4
2312057.0,9870880.0,3.072335E-4
2312058.0,9865916.0,1.314042E-4
2312059.0,9868052.0,1.4614154E-4
2312060.0,9865690.0,1.3183928E-4
2312061.0,9867794.0,1.314042E-4
2312062.0,9870932.0,1.4170729E-4
2312063.0,9868680.0,1.314042E-4
2312064.0,9866986.0,1.314042E-4
2312065.0,9869276.0,1.6240972E-4
2312066.0,9868068.0,1.468263E-4
2312067.0,9868092.0,1.3420246E-4
2312068.0,9869278.0,1.4386488E-4
2312069.0,9868096.0,1.357917E-4
2312070.0,9868658.0,1.314042E-4
2312071.0,9865596.0,1.376602E-4
2312072.0,9865872.0,1.3251076E-4
2312074.0,9867058.0,1.4731355E-4
2312075.0,9865750.0,1.3171544E-4
2312076.0,9868256.0,1.4127535E-4
2312077.0,9868062.0,1.314042E-4
2312078.0,9868242.0,1.3627457E-4
2312079.0,9867102.0,1.3367084E-4
2312080.0,9866890.0,1.6613811E-4
2312081.0,9865578.0,1.314042E-4
2312082.0,9865624.0,1.3481452E-4
2312083.0,9866900.0,1.314042E-4
2312084.0,9866960.0,1.314042E-4
2312085.0,9867136.0,1.4216594E-4
2312086.0,9867126.0,1.314042E-4
2312087.0,9866876.0,1.314042E-4
2312088.0,9865906.0,1.314042E-4
2312089.0,9866098.0,1.4270768E-4
2312090.0,9865954.0,1.314042E-4
2312091.0,9865662.0,1.3183021E-4
2312092.0,9865896.0,1.4634644E-4
2312093.0,9865720.0,1.314042E-4
2312094.0,9865600.0,1.314042E-4
2312095.0,9865798.0,1.314042E-4
2312096.0,9867226.0,1.314042E-4
2312097.0,9865612.0,1.314042E-4
2312098.0,9865648.0,1.3302614E-4
2312099.0,9865668.0,1.3151635E-4
2312100.0,9865740.0,1.3423381E-4
2312101.0,9866882.0,1.3686813E-4
2312102.0,9868270.0,1.3251632E-4
2312103.0,9866042.0,1.314042E-4
2312104.0,9867396.0,1.314042E-4
2312105.0,9865770.0,1.5020114E-4
2312106.0,9866040.0,1.314042E-4
2312107.0,9865638.0,1.3421309E-4
2312108.0,9865664.0,1.314042E-4
2312109.0,9865760.0,1.3702468E-4
2312110.0,9865748.0,1.314042E-4
2312111.0,9865860.0,1.4335549E-4
2312112.0,9867144.0,1.371881E-4
2312113.0,9865586.0,1.314042E-4
2312114.0,9865728.0,1.314042E-4
2312115.0,9865702.0,1.3829052E-4
2312116.0,9865698.0,1.3170343E-4
2312117.0,9865736.0,1.314042E-4
2312118.0,9866172.0,1.314042E-4
2312119.0,9865934.0,1.325312E-4
2312120.0,9870826.0,1.8627461E-4
2312121.0,9866130.0,1.314042E-4
2312122.0,9866888.0,1.314042E-4
2312123.0,9867080.0,1.4207223E-4
2312124.0,9866154.0,1.314042E-4
2312125.0,9865958.0,1.4098531E-4
2312126.0,9867958.0,1.4103777E-4
2312127.0,9867014.0,1.314042E-4
2312128.0,9865976.0,1.4338281E-4
2312129.0,9865938.0,1.730662E-4
2312130.0,9865900.0,1.314042E-4
2312131.0,9866964.0,1.3980284E-4
2312132.0,9865746.0,1.314042E-4
2312133.0,9868312.0,1.4213189E-4
2312134.0,9866020.0,1.314042E-4
2312135.0,9865898.0,1.3179993E-4
2312136.0,9865892.0,1.314042E-4
2312137.0,9866000.0,1.314042E-4
2312138.0,9865680.0,1.5532167E-4
2312139.0,9867110.0,1.535167E-4
2312140.0,9867038.0,1.3570763E-4
2312141.0,9865610.0,1.314042E-4
2312142.0,9867128.0,1.3580182E-4
2312143.0,9865666.0,1.3289493E-4
2312144.0,9865952.0,1.3236742E-4
2312146.0,9867314.0,1.317575E-4
2312147.0,9868466.0,1.314042E-4
2312148.0,9865994.0,1.4882558E-4
2312149.0,9865568.0,1.314042E-4
2312150.0,9865626.0,1.314042E-4
2312151.0,9867034.0,1.314042E-4
2312152.0,9868048.0,1.314042E-4
2312153.0,9865806.0,1.3531937E-4
2312154.0,9866096.0,1.3165115E-4
2312155.0,9865890.0,1.8400034E-4
2312156.0,9865778.0,1.314042E-4
2312157.0,9865830.0,1.314042E-4
2312158.0,9866908.0,1.314042E-4
2312159.0,9868474.0,1.314042E-4
2312160.0,9866024.0,1.4246997E-4
2312161.0,9866958.0,1.3232253E-4
2312162.0,9865604.0,1.314042E-4
2312163.0,9865620.0,1.314042E-4
2312164.0,9865658.0,1.314042E-4
2312165.0,9865762.0,1.314042E-4
2312166.0,9865588.0,1.315021E-4
2312167.0,9867160.0,1.5750258E-4
2312168.0,9866860.0,1.3289023E-4
2312169.0,9865846.0,1.314042E-4
2312170.0,9867166.0,1.5205098E-4
2312171.0,9865996.0,1.3973798E-4
2312172.0,9868486.0,1.314042E-4
2312173.0,9865946.0,1.3264877E-4
2312174.0,9868258.0,1.3881938E-4
2312175.0,9867032.0,1.314042E-4
2312176.0,9865886.0,1.314042E-4
2312177.0,9865844.0,1.4118834E-4
2312178.0,9867266.0,1.3401551E-4
2312179.0,9868774.0,1.3314153E-4
2312180.0,9865986.0,1.3365311E-4
2312181.0,9865774.0,1.314042E-4
2312182.0,9865874.0,1.3477512E-4
2312183.0,9865560.0,1.314042E-4
2312184.0,9867332.0,1.314042E-4
2312185.0,9867098.0,1.314042E-4
2312186.0,9867072.0,1.314042E-4
2312187.0,9865814.0,1.314042E-4
2312188.0,9865940.0,1.314042E-4
2312189.0,9865998.0,1.314042E-4
2312190.0,9866896.0,1.4523724E-4
2312191.0,9865574.0,1.314042E-4
2312192.0,9867078.0,1.3950464E-4
2312193.0,9865810.0,1.314042E-4
2312194.0,9866180.0,1.314042E-4
2312195.0,9868802.0,1.314042E-4
2312196.0,9867130.0,1.314042E-4
2312197.0,9867252.0,1.314042E-4
2312198.0,9865904.0,1.322421E-4
2312199.0,9866030.0,1.3335688E-4
2312200.0,9866006.0,1.3905816E-4
2312201.0,9870712.0,1.5643869E-4
2312202.0,9868378.0,1.324252E-4
2312203.0,9868812.0,1.314042E-4
2312204.0,9867704.0,1.314042E-4
2312205.0,9867000.0,1.314042E-4
2312206.0,9867030.0,1.314042E-4
2312207.0,9866016.0,1.314042E-4
2312208.0,9866038.0,1.387152E-4
2312209.0,9866898.0,1.3298553E-4
2312210.0,9865930.0,1.339244E-4
2312211.0,9865790.0,1.5188791E-4
2312212.0,9866184.0,1.3535251E-4
2312213.0,9866088.0,1.3310484E-4
2312214.0,9866008.0,1.5156937E-4
2312215.0,9865824.0,1.314042E-4
2312216.0,9867582.0,1.336242E-4
2312217.0,9865644.0,1.314042E-4
2312218.0,9865982.0,1.314042E-4
2312219.0,9865854.0,2.4136936E-4
2312220.0,9866186.0,1.4113524E-4
2312221.0,9865944.0,1.376453E-4
2312222.0,9865754.0,1.314042E-4
2312223.0,9867456.0,1.314042E-4
2312224.0,9867182.0,1.314042E-4
2312225.0,9868272.0,1.355385E-4
2312226.0,9865984.0,1.314042E-4
2312227.0,9866148.0,1.314042E-4
2312228.0,9868804.0,1.314042E-4
2312229.0,9865832.0,1.3204596E-4
2312230.0,9865856.0,1.314042E-4
2312231.0,9866874.0,1.314042E-4
2312232.0,9866032.0,1.3238005E-4
2312233.0,9866912.0,1.3566407E-4
2312234.0,9867992.0,1.314042E-4
2312235.0,9867604.0,1.314042E-4
2312236.0,9865862.0,1.3496923E-4
2312237.0,9865784.0,1.314042E-4
2312238.0,9868752.0,1.314042E-4
2312239.0,9867112.0,1.3517877E-4
2312240.0,9865974.0,1.3553689E-4
2312241.0,9866100.0,1.415043E-4
2312242.0,9868782.0,1.3487368E-4
2312244.0,9865602.0,1.314042E-4
2312245.0,9866954.0,1.314042E-4
2312246.0,9865834.0,1.314042E-4
2312247.0,9865932.0,1.355886E-4
2312248.0,9865554.0,1.314042E-4
2312249.0,9865552.0,1.314042E-4
2312250.0,9866196.0,1.3449376E-4
2312251.0,9866914.0,1.314042E-4
2312252.0,9865870.0,1.4029449E-4
2312253.0,9866198.0,1.3565386E-4
2312254.0,9867356.0,1.3207832E-4
2312255.0,9868750.0,1.314042E-4
2312256.0,9868506.0,1.4806954E-4
2312257.0,9867084.0,1.314042E-4
2312258.0,9867068.0,1.314042E-4
2312259.0,9865816.0,1.314042E-4
2312260.0,9866966.0,1.314042E-4
2312261.0,9865804.0,1.5109606E-4
2312262.0,9865902.0,1.3831098E-4
2312263.0,9866892.0,1.5217501E-4
2312264.0,9867664.0,1.314042E-4
2312265.0,9867552.0,1.314042E-4
2312266.0,9866012.0,1.314042E-4
2312267.0,9868776.0,1.393305E-4
2312269.0,9866082.0,1.314042E-4
2312270.0,9867168.0,1.314042E-4
2312271.0,9865724.0,1.314042E-4
2312272.0,9866870.0,1.314042E-4
2312273.0,9865718.0,1.371406E-4
2312274.0,9865712.0,1.314042E-4
2312275.0,9865616.0,1.3485416E-4
2312276.0,9866174.0,1.314042E-4
2312277.0,9865918.0,1.3242147E-4
2312278.0,9866904.0,1.598645E-4
2312279.0,9866036.0,1.3265357E-4
2312280.0,9868798.0,1.314042E-4
2312281.0,9865650.0,1.314042E-4
2312282.0,9868810.0,1.314042E-4
2312283.0,9866864.0,1.314042E-4
2312284.0,9868892.0,1.314042E-4
2312285.0,9867202.0,1.376816E-4
2312286.0,9868230.0,1.3630177E-4
2312287.0,9865866.0,1.314042E-4
2312288.0,9865828.0,1.314042E-4
2312289.0,9866022.0,1.3616457E-4
2312290.0,9868512.0,1.314042E-4
2312291.0,9871334.0,1.314042E-4
2312292.0,9867590.0,1.314042E-4
2312293.0,9866018.0,1.314042E-4
2312294.0,9865878.0,1.3480245E-4
2312295.0,9865734.0,1.314042E-4
2312296.0,9865558.0,1.314042E-4
2312297.0,9865646.0,1.314042E-4
2312298.0,9866004.0,1.314042E-4
2312299.0,9867848.0,1.3231656E-4
2312300.0,9868560.0,1.314042E-4
2312301.0,9865562.0,1.314042E-4
2312302.0,9868250.0,1.3389258E-4
2312303.0,9866072.0,1.3252856E-4
2312304.0,9865628.0,1.314042E-4
2312305.0,9865632.0,1.314042E-4
2312306.0,9865572.0,1.314042E-4
2312307.0,9866182.0,1.314042E-4
2312308.0,9866858.0,1.314042E-4
2312309.0,9866014.0,1.314042E-4
2312310.0,9866102.0,1.3732351E-4
2312311.0,9865756.0,1.3557849E-4
2312312.0,9868796.0,1.314042E-4
2312313.0,9865704.0,1.6605524E-4
2312314.0,9865700.0,1.3407611E-4
2312315.0,9866872.0,1.314042E-4
2312316.0,9865882.0,1.314042E-4
2312317.0,9866176.0,1.314042E-4
2312318.0,9865676.0,1.314042E-4
2312319.0,9868532.0,1.314042E-4
2312320.0,9865956.0,1.314042E-4
2312321.0,9865694.0,1.3298007E-4
2312322.0,9865936.0,1.4645737E-4
2312323.0,9865674.0,1.314042E-4
2312324.0,9865684.0,1.314042E-4
2312325.0,9867326.0,1.314042E-4
2312326.0,9868498.0,1.3383971E-4
2312327.0,9865738.0,1.314042E-4
2312328.0,9867350.0,1.3170394E-4
2312329.0,9868244.0,1.4308459E-4
2312330.0,9866194.0,1.314042E-4
2312331.0,9867132.0,1.314042E-4
2312332.0,9867358.0,1.314042E-4
2312333.0,9868304.0,1.328815E-4
2312334.0,9866924.0,1.3595626E-4
2312335.0,9866910.0,1.314042E-4
2312336.0,9865966.0,1.3962293E-4
2312337.0,9865776.0,1.314042E-4
2312338.0,9866894.0,1.314042E-4
2312339.0,9867342.0,1.314042E-4
2312340.0,9868516.0,1.314042E-4
2312341.0,9868890.0,1.314042E-4
2312342.0,9865910.0,1.314042E-4
2312343.0,9866170.0,1.3662993E-4
2312344.0,9865812.0,1.6657652E-4
2312345.0,9865876.0,1.4114084E-4
2312346.0,9865564.0,1.314042E-4
2312347.0,9867082.0,1.314042E-4
2312348.0,9865618.0,1.4082402E-4
2312349.0,9865636.0,1.314042E-4
2312350.0,9866862.0,1.3455971E-4
2312351.0,9865576.0,1.314042E-4
