X,Y,Noturus_insignis logistic values
2313373.0,9868632.0,2.4213823E-5
2313374.0,9869936.0,2.8824627E-7
2313375.0,9871466.0,5.4841767E-6
2313376.0,9866124.0,2.2253394E-4
2313377.0,9681336.0,6.5595486E-7
2313378.0,9679864.0,1.3384468E-5
2313379.0,9866164.0,8.3386846E-4
2313380.0,9869844.0,3.5833372E-4
2313381.0,9871410.0,1.8308245E-4
2313382.0,9869934.0,2.3321272E-5
2313383.0,9871298.0,1.1615871E-6
2313384.0,9681666.0,2.1108044E-6
2313385.0,9676956.0,4.2480006E-5
2313386.0,9684356.0,3.2389868E-5
2313387.0,9684350.0,3.2905387E-5
2313388.0,9683658.0,2.5623922E-6
2313389.0,9679038.0,7.924983E-5
2313390.0,9677436.0,4.5380048E-6
2313391.0,9679184.0,1.6894768E-5
2313392.0,9678982.0,6.762613E-5
2313393.0,9684208.0,5.8994374E-5
2313394.0,9681528.0,2.0819722E-5
2313395.0,1.66756488E8,1.3593661E-6
2313396.0,9681358.0,3.4767756E-5
2313397.0,9684250.0,2.8308721E-5
2313398.0,9681434.0,2.8377053E-4
2313399.0,9677422.0,1.6422666E-6
2313400.0,9679736.0,6.192202E-6
2313401.0,9679806.0,3.5027088E-7
2313402.0,9679210.0,2.610902E-6
2313403.0,9676908.0,3.5575893E-5
2313404.0,9678836.0,2.2936345E-7
2313405.0,9677596.0,1.2291888E-6
2313406.0,9871368.0,7.252233E-5
2313407.0,9871370.0,9.486441E-5
2313408.0,9679604.0,1.587628E-5
2313409.0,9871414.0,2.0739876E-4
2313410.0,9684322.0,1.03107086E-4
2313411.0,9676934.0,2.0728075E-6
2313412.0,9679942.0,1.8379083E-5
2313413.0,1.66756487E8,6.383734E-4
2313414.0,9681592.0,4.20236E-5
2313415.0,9679044.0,2.2788218E-4
2313416.0,9681024.0,1.2643237E-4
2313417.0,9679178.0,1.1932963E-6
2313418.0,9681598.0,6.3532185E-5
2313419.0,9680976.0,9.696665E-5
2313420.0,9678864.0,1.8699378E-4
2313421.0,9681648.0,7.124862E-7
2313422.0,9680968.0,7.39549E-5
2313423.0,9680986.0,3.1870295E-4
2313424.0,9678936.0,1.091792E-4
2313425.0,9679134.0,1.400824E-5
2313426.0,9681040.0,3.432581E-5
2313427.0,9681086.0,3.2650372E-5
2313428.0,9679460.0,7.581757E-5
2313429.0,9679204.0,9.703791E-5
2313430.0,9679480.0,1.1052566E-5
2313431.0,9681348.0,3.9278035E-5
2313432.0,9677494.0,5.878482E-6
2313433.0,9684274.0,1.64239E-5
2313434.0,9681690.0,4.1879766E-6
2313435.0,1.66756484E8,8.980807E-6
2313436.0,9681204.0,2.4787016E-6
2313437.0,9681256.0,3.7944444E-6
2313438.0,9681466.0,3.277136E-5
2313439.0,9683878.0,1.1898259E-6
2313440.0,9679558.0,1.1563525E-5
2313441.0,9677516.0,9.397096E-6
2313442.0,9679492.0,3.6731424E-5
2313443.0,9676942.0,2.5164381E-5
2313444.0,9871376.0,9.508918E-6
2313445.0,9679060.0,9.965303E-6
2313446.0,9679782.0,1.9079802E-5
2313447.0,9676828.0,8.814636E-8
2313448.0,9677480.0,2.1542828E-6
2313449.0,9679950.0,1.3422651E-5
2313450.0,9871406.0,8.1758134E-7
2313451.0,9871404.0,5.082426E-5
2313452.0,9683996.0,4.5248203E-6
2313453.0,9681038.0,4.519988E-5
2313454.0,9684236.0,1.2926565E-6
2313455.0,9684304.0,4.039184E-4
2313456.0,9677438.0,7.3250514E-5
2313457.0,9681032.0,3.0010822E-4
2313458.0,9679836.0,6.189884E-7
2313460.0,9681422.0,1.2826438E-4
2313461.0,9677628.0,3.0158919E-5
2313462.0,9684530.0,3.293626E-5
2313463.0,9677492.0,3.9473287E-7
2313464.0,9683700.0,6.5878514E-5
2313465.0,9679938.0,5.052051E-6
2313466.0,9679900.0,5.682462E-6
2313467.0,9683902.0,2.6002335E-6
2313468.0,9681324.0,1.1347089E-5
2313469.0,9681454.0,4.0794686E-5
2313470.0,9681376.0,7.486681E-5
2313471.0,9871362.0,1.4076824E-4
2313472.0,9681322.0,1.7199943E-4
2313473.0,9681008.0,1.361943E-4
2313474.0,9681500.0,1.3452683E-5
2313475.0,9683662.0,3.735422E-5
2313476.0,9683560.0,3.3850347E-6
2313477.0,9679302.0,5.858235E-6
2313478.0,2.5776921E7,2.9055698E-7
2313479.0,9878330.0,4.1505564E-7
2313480.0,9679684.0,4.459792E-6
2313481.0,9871384.0,1.5059246E-7
2313482.0,9679474.0,6.165467E-5
2313483.0,9679202.0,5.8219825E-6
2313484.0,9679188.0,2.5890848E-5
2313485.0,9679272.0,4.506984E-5
2313486.0,9680580.0,4.0873405E-7
2313487.0,9679796.0,1.1852886E-5
2313488.0,9681076.0,4.480228E-6
2313489.0,9681354.0,3.8405775E-5
2313490.0,9681464.0,1.4373081E-5
2313491.0,9683612.0,2.1110229E-5
2313492.0,9684168.0,1.1006064E-4
2313493.0,9681328.0,2.9016212E-7
2313494.0,9679828.0,2.6313355E-6
2313495.0,9678950.0,5.6811045E-6
2313496.0,9684232.0,3.6933968E-6
2313497.0,9677418.0,4.777323E-6
2313498.0,9676846.0,8.4828315E-8
2313499.0,9680318.0,6.466037E-6
2313500.0,9679688.0,6.011965E-5
2313501.0,9681612.0,2.510389E-6
2313502.0,9679446.0,9.806877E-5
2313503.0,9871364.0,1.7004856E-4
2313504.0,9684238.0,6.0771576E-6
2313505.0,9680010.0,4.4415625E-5
2313506.0,9677566.0,2.0658535E-4
2313507.0,9678840.0,2.696684E-7
2313508.0,9679802.0,6.164039E-6
2313509.0,9679010.0,3.536231E-4
2313510.0,9681694.0,2.008361E-5
2313512.0,9871366.0,7.9394675E-5
2313513.0,9681094.0,5.4351103E-6
2313514.0,9683614.0,3.0688043E-5
2313515.0,9681512.0,7.232341E-6
2313516.0,9677630.0,2.7325199E-5
2313517.0,9681506.0,8.590688E-6
2313519.0,9681664.0,2.6140067E-6
2313520.0,9681392.0,7.568045E-5
2313521.0,9681360.0,6.1417256E-7
2313522.0,9871432.0,1.9358126E-7
2313523.0,9678884.0,1.3475174E-4
2313524.0,9676992.0,6.5424974E-5
2313525.0,9679730.0,6.1329547E-6
2313526.0,9676836.0,5.1403583E-7
2313527.0,9683550.0,1.9562535E-6
2313528.0,9679312.0,9.122954E-5
2313529.0,9684220.0,1.5976025E-6
2313530.0,9681096.0,4.2833476E-6
2313531.0,9683726.0,5.402501E-6
2313532.0,9679718.0,3.5780859E-6
2313533.0,9679140.0,7.331306E-5
2313534.0,9679760.0,1.7090832E-5
2313535.0,9679922.0,5.684191E-6
2313536.0,9679056.0,9.2106893E-7
2313537.0,9676854.0,4.013355E-6
2313538.0,9684152.0,3.1510972E-6
2313539.0,9679028.0,9.6745616E-8
2313540.0,9683554.0,2.6756783E-7
2313541.0,9683682.0,5.5323426E-6
2313542.0,9683656.0,9.742343E-6
2313543.0,9679916.0,1.8301747E-5
2313544.0,9679216.0,5.857296E-5
2313545.0,9677444.0,3.7151633E-5
2313546.0,9683618.0,5.760927E-6
2313547.0,9684010.0,1.7067606E-6
2313548.0,9871422.0,1.8854908E-4
2313549.0,9677496.0,1.7477507E-5
2313550.0,9677488.0,5.5019194E-7
2313551.0,9681090.0,2.3551627E-4
2313552.0,9679726.0,2.528483E-6
2313553.0,9678992.0,6.3461366E-6
2313554.0,9681130.0,1.2324977E-4
2313555.0,9679192.0,6.6032308E-6
2313556.0,9683660.0,8.757427E-6
2313557.0,9679114.0,1.3185825E-6
2313558.0,9871430.0,3.5418884E-7
2313559.0,9676900.0,1.19909955E-5
2313560.0,9681382.0,2.1359494E-5
2313561.0,9871412.0,8.1544924E-5
2313562.0,9871420.0,3.7426065E-4
2313563.0,9678842.0,4.4488147E-6
2313564.0,9681594.0,2.2866807E-4
2313565.0,9679428.0,6.8260424E-6
2313566.0,9681018.0,4.0524097E-5
2313567.0,9679794.0,2.2868282E-7
2313568.0,9683594.0,5.643252E-5
2313569.0,9871382.0,7.066464E-6
2313570.0,9679230.0,5.69023E-5
2313571.0,9681316.0,2.6263087E-6
2313572.0,9679146.0,2.362247E-5
2313573.0,9679092.0,2.617694E-6
2313574.0,9679774.0,1.1984773E-5
2313575.0,9679016.0,8.3612565E-7
2313576.0,9871386.0,5.747103E-6
2313577.0,9871394.0,2.3147576E-4
2313578.0,9681022.0,1.0714169E-4
2313579.0,9679422.0,4.606639E-6
2313580.0,9684150.0,3.3059165E-5
2313581.0,9679874.0,1.0238725E-5
2313582.0,9676890.0,3.0168108E-5
2313583.0,9676894.0,1.1858437E-5
2313584.0,9683536.0,2.4062214E-7
2313585.0,1.66756491E8,5.6967107E-5
2313586.0,9676870.0,2.6558966E-5
2313587.0,9679690.0,8.4226124E-4
2313588.0,9679740.0,6.189713E-6
2313589.0,9676932.0,1.3379186E-5
2313590.0,9677520.0,5.7771853E-5
2313591.0,9681424.0,3.4985584E-4
2313592.0,9681398.0,1.1611065E-4
2313593.0,9684478.0,1.9219667E-7
2313594.0,9679852.0,4.0438604E-6
2313595.0,9680456.0,1.3914123E-5
2313596.0,9679462.0,3.0317601E-6
2313597.0,9677432.0,1.5617094E-5
2313598.0,9871380.0,8.863765E-7
2313599.0,9680496.0,8.568053E-7
2313600.0,9679840.0,1.5804484E-6
2313601.0,9676882.0,3.3410338E-6
2313602.0,9677434.0,1.8562876E-4
2313604.0,9677426.0,1.0121927E-5
2313605.0,9676858.0,9.047567E-7
2313606.0,9681410.0,3.8583262E-4
2313607.0,9683746.0,2.2140193E-5
2313608.0,1.66756492E8,1.9092515E-5
2313609.0,9679574.0,2.684848E-5
2313610.0,9679618.0,1.655669E-4
2313611.0,9679818.0,9.864345E-5
2313612.0,9679442.0,1.6867612E-5
2313613.0,9681384.0,7.9490805E-5
2313614.0,9679868.0,4.0315153E-6
2313615.0,9679682.0,3.9676916E-6
2313616.0,9683650.0,2.1747285E-6
2313617.0,9679300.0,2.06025E-4
2313618.0,9680104.0,1.547609E-6
2313619.0,9681124.0,5.71869E-6
2313620.0,9679764.0,4.3054047E-7
2313621.0,9681704.0,1.3844784E-6
2313622.0,9681014.0,3.3508426E-5
2313623.0,9681474.0,2.6979227E-5
2313624.0,9679486.0,2.0639103E-5
2313625.0,9681530.0,1.759296E-5
2313626.0,9680996.0,6.1396763E-6
2313627.0,9679590.0,4.719575E-5
2313628.0,9679716.0,4.4554954E-6
2313629.0,9871428.0,2.3589178E-5
2313630.0,9681706.0,1.6020063E-6
2313631.0,1.66756489E8,3.7039124E-6
2313632.0,9871396.0,5.000123E-5
2313633.0,9683964.0,3.077133E-6
2313634.0,9871378.0,1.036562E-6
2313635.0,9681396.0,3.153471E-5
2313636.0,9681456.0,4.7636844E-5
2313637.0,9679602.0,1.0239041E-5
2313638.0,9871360.0,2.933648E-7
2313639.0,9871402.0,2.9670424E-5
2313640.0,9871400.0,2.121392E-4
2313641.0,9681318.0,5.2725665E-7
2313642.0,9678844.0,3.895375E-7
2313643.0,9871392.0,8.9451686E-7
2313644.0,9871388.0,6.38944E-5
2313645.0,9679418.0,1.4362189E-6
2313646.0,9679334.0,8.724848E-6
2313647.0,9679744.0,3.512538E-6
2313648.0,9871398.0,2.7621727E-4
2313649.0,9679620.0,4.4792564E-6
2313650.0,9680478.0,1.0291168E-4
2313651.0,9679224.0,1.2357958E-4
2313652.0,9678922.0,1.3410302E-5
2313653.0,9681260.0,2.4674674E-7
2313654.0,9681438.0,2.5317835E-5
2313655.0,9684266.0,1.9010204E-5
2313656.0,9681452.0,1.19356184E-4
2313657.0,9679510.0,1.9543952E-5
2313658.0,9679408.0,8.317689E-5
2313659.0,9683980.0,3.7242705E-4
2313660.0,9681198.0,5.3118267E-5
2313661.0,9684536.0,1.1196427E-6
2313662.0,9681350.0,3.3557012E-6
2313663.0,9677490.0,6.4329464E-7
2313664.0,9681352.0,2.4367755E-4
2313665.0,9681332.0,1.01307435E-7
2313666.0,9679600.0,1.3766553E-4
2313667.0,9677416.0,1.4634509E-6
2313668.0,9679208.0,7.271029E-6
2313669.0,9871424.0,5.4371692E-5
2313670.0,1.6675649E8,1.1399185E-6
2313671.0,9681266.0,5.761228E-6
2313672.0,9677410.0,8.4698945E-7
2313673.0,9679634.0,1.5121515E-5
2313674.0,9871426.0,4.989289E-6
2313675.0,9679342.0,1.2490706E-4
2313676.0,9681488.0,4.7333844E-5
2313677.0,9681406.0,1.0006568E-5
2313678.0,9681450.0,4.524209E-5
2313679.0,9679398.0,3.8335068E-4
2313680.0,9678986.0,6.743825E-7
2313681.0,9681462.0,9.081946E-6
2313682.0,9681492.0,5.0795374E-5
2313683.0,9679026.0,2.8440707E-6
2313684.0,9680568.0,3.5577783E-4
2313685.0,9684206.0,5.643212E-5
2313686.0,9679378.0,2.1352611E-5
2313687.0,9676864.0,7.753787E-5
2313688.0,9871374.0,3.3405893E-5
2313689.0,9680548.0,1.5655095E-6
2313690.0,9676824.0,4.187802E-7
2313691.0,9683944.0,2.2214546E-7
2313692.0,9681230.0,1.798369E-6
2313693.0,9679560.0,6.5364734E-6
2313694.0,9683748.0,1.5971251E-4
2313695.0,9681628.0,2.2584923E-6
2313696.0,9679692.0,2.3298093E-5
2313697.0,9681206.0,2.1633425E-6
2313698.0,9680544.0,1.36730805E-5
2313699.0,9677622.0,5.1541144E-7
2313700.0,9679876.0,1.8108193E-6
2313701.0,9683988.0,1.1387342E-7
2313702.0,9680462.0,3.459678E-5
2313703.0,9679368.0,3.0479696E-6
2313704.0,9681510.0,3.2131364E-5
2313705.0,9680430.0,2.695765E-5
2313706.0,9681418.0,8.752797E-8
2313707.0,9681472.0,1.6352154E-6
2313709.0,9683778.0,1.2938003E-6
2313710.0,9681218.0,1.2363985E-4
2313712.0,9679350.0,6.4681644E-6
2313713.0,9681486.0,1.11773925E-5
2313714.0,9681630.0,2.3387372E-6
2313715.0,9681680.0,6.2116345E-7
2313716.0,9683820.0,2.7935354E-5
2313717.0,9676878.0,3.7293043E-7
2313718.0,9681070.0,4.6158323E-7
2313719.0,9683894.0,6.3304283E-6
2313720.0,9680624.0,4.1287512E-7
2313721.0,9679568.0,1.089075E-4
2313722.0,9679788.0,1.0789053E-6
2313723.0,9684520.0,4.4637676E-7
2313724.0,9683768.0,1.4854476E-4
2313725.0,9680494.0,4.3726963E-5
2313726.0,9684002.0,7.692923E-7
2313727.0,9681644.0,2.5002845E-7
2313728.0,9684144.0,7.5326134E-5
2313729.0,9679930.0,1.3308255E-5
2313730.0,9680570.0,2.7521884E-5
2313731.0,9679714.0,9.634994E-8
2313732.0,9679894.0,1.3012734E-5
2313733.0,9683744.0,2.5714862E-6
2313734.0,9681636.0,1.8069145E-4
2313735.0,9684016.0,1.7635867E-7
2313736.0,9684298.0,4.7659114E-7
2313737.0,9681622.0,6.800512E-8
2313738.0,9684020.0,9.2266026E-7
2313739.0,9684454.0,5.7699934E-5
2313740.0,9676958.0,1.7233235E-5
2313741.0,9681502.0,9.046533E-6
2313742.0,9680446.0,1.6659673E-6
2313743.0,9680528.0,7.0252725E-5
2313744.0,9679046.0,2.236224E-5
2313745.0,9683942.0,8.27244E-6
2313746.0,9680234.0,8.9428446E-5
2313747.0,9681048.0,3.7402444E-6
2313748.0,9680502.0,2.1703916E-6
2313749.0,9683984.0,3.8657654E-5
2313750.0,9681546.0,2.3414803E-5
2313751.0,9680162.0,4.937967E-6
2313752.0,9680526.0,5.538484E-6
2313753.0,9680442.0,8.831824E-5
2313754.0,9681002.0,1.0604645E-4
2313755.0,9680384.0,1.6885816E-6
2313756.0,9684000.0,1.796587E-5
2313757.0,9683696.0,8.533053E-5
2313758.0,9681346.0,1.365775E-6
2313759.0,9684524.0,2.886006E-7
2313760.0,9683966.0,1.51343165E-5
2313761.0,9680188.0,1.5543823E-6
2313762.0,9684146.0,3.710286E-5
2313763.0,9683728.0,1.9368673E-4
2313764.0,9680960.0,3.3731983E-6
2313765.0,9683734.0,2.8374378E-4
2313766.0,9680292.0,1.4341549E-5
2313767.0,9680488.0,8.4119245E-5
2313768.0,9684352.0,2.5928946E-5
2313769.0,9684344.0,1.1999979E-6
2313770.0,9684142.0,1.008399E-6
2313771.0,9681608.0,3.4164268E-7
2313772.0,9679804.0,8.420395E-6
2313773.0,9676972.0,3.0417291E-7
2313774.0,9683986.0,1.7663928E-5
2313775.0,9683692.0,2.9102917E-4
2313776.0,9680150.0,1.3106787E-6
2313777.0,9679218.0,5.1647905E-5
2313778.0,9684430.0,2.0419086E-5
2313779.0,9683822.0,1.9660713E-6
2313780.0,9679748.0,9.443459E-7
2313781.0,9684006.0,2.3475809E-7
2313782.0,9679786.0,1.1035523E-6
2313783.0,9681538.0,1.1176873E-5
2313784.0,9681374.0,1.0811427E-5
2313785.0,9680348.0,2.1795878E-4
2313786.0,9680280.0,1.8998238E-5
2313787.0,9683998.0,1.3039862E-6
2313788.0,9681708.0,5.5174183E-7
2313789.0,9684422.0,1.2387428E-6
2313790.0,9683764.0,7.418021E-7
2313791.0,9681056.0,1.580169E-6
2313792.0,9684456.0,2.6560733E-7
2313793.0,9679222.0,2.6217517E-6
2313794.0,9684438.0,2.3908403E-6
2313795.0,9684190.0,5.8550846E-5
2313796.0,9679340.0,1.6073955E-4
2313797.0,9681444.0,1.3212565E-5
2313798.0,9683534.0,1.0017682E-6
2313799.0,9680254.0,1.9394118E-5
2313800.0,9681540.0,2.213476E-6
2313801.0,9680506.0,2.8907375E-6
2313802.0,9679584.0,5.4473117E-6
2313803.0,9684008.0,4.802412E-5
2313804.0,9681212.0,2.3118591E-6
2313805.0,9679372.0,1.6241702E-6
2313806.0,9681646.0,1.2844665E-6
2313807.0,9681116.0,1.6102102E-5
2313808.0,9681586.0,1.0653395E-5
2313809.0,9680964.0,2.7005503E-6
2313810.0,9681078.0,2.4998612E-6
2313811.0,9681208.0,2.2178896E-4
2313812.0,9684458.0,3.6799616E-8
2313813.0,9680346.0,2.2185263E-6
2313814.0,9680398.0,4.214641E-5
2313815.0,9680086.0,3.9525635E-6
2313816.0,9683862.0,2.1316431E-5
2313817.0,9679694.0,9.662554E-6
2313818.0,9680152.0,3.852592E-7
2313819.0,9683816.0,1.5400492E-6
2313820.0,9684436.0,2.2007183E-5
2313822.0,9681200.0,3.4913055E-6
2313823.0,9683950.0,2.5362513E-6
2313824.0,9679784.0,1.28954E-5
2313825.0,9680276.0,2.7058652E-4
2313828.0,9683868.0,6.931026E-6
2313829.0,9679498.0,2.7165406E-6
2313830.0,9683952.0,7.2610555E-7
2313831.0,9679724.0,9.955238E-6
2313832.0,9681368.0,7.0017404E-7
2313833.0,9680312.0,1.8775318E-6
2313834.0,9680316.0,2.674946E-7
2313835.0,9681576.0,1.8395181E-7
2313836.0,9684546.0,2.9520288E-6
2313837.0,9684412.0,8.726815E-6
2313839.0,9679742.0,5.8957285E-6
2313840.0,9683732.0,1.281555E-5
2313841.0,9684358.0,3.133379E-5
2313842.0,9683992.0,3.5488365E-6
2313843.0,9678964.0,7.5510825E-6
2313844.0,9679170.0,3.2364376E-6
2313845.0,9681146.0,2.945235E-6
2313846.0,9679176.0,2.1279054E-6
2313847.0,9683784.0,4.7735168E-5
2313848.0,9684226.0,5.695826E-7
2313849.0,9684406.0,8.07845E-6
2313850.0,9683990.0,1.4884392E-5
2313851.0,9683880.0,3.7442016E-6
2313852.0,9679946.0,4.3433897E-6
2313853.0,9684174.0,5.0917777E-5
2313854.0,9680510.0,2.6759114E-6
2313855.0,9680278.0,3.716522E-5
2313856.0,9683982.0,7.790662E-5
2313857.0,9683978.0,7.6575225E-6
2313858.0,9683836.0,1.0508468E-6
2313859.0,9679872.0,5.734528E-6
2313860.0,9679816.0,1.5496427E-6
2313861.0,9683638.0,4.1111144E-7
2313862.0,9679700.0,4.97799E-6
2313863.0,9680550.0,2.5781852E-5
2313864.0,9680108.0,2.0103726E-6
2313865.0,9679434.0,7.965898E-6
2313866.0,9686462.0,2.1158772E-7
2313867.0,9683956.0,1.9830795E-5
2313868.0,9681166.0,8.855386E-5
2313869.0,9679892.0,2.659163E-6
2313870.0,9683710.0,1.22014906E-4
2313871.0,9683812.0,1.0708959E-5
2313872.0,9681682.0,6.2159654E-7
2313873.0,9684384.0,1.3543847E-4
2313874.0,9684182.0,3.614615E-5
2313875.0,9684212.0,1.2747168E-7
2313876.0,9681600.0,6.2536583E-6
2313877.0,9684414.0,1.337281E-4
2313878.0,9683874.0,1.1011142E-5
2313879.0,9680634.0,1.1083825E-6
2313880.0,9683718.0,3.4879922E-4
2313881.0,9681000.0,1.5255265E-5
2313882.0,9681364.0,1.3280793E-6
2313883.0,9684404.0,1.0231026E-5
2313884.0,9681490.0,2.438116E-6
2313885.0,9680636.0,3.2897335E-6
2313886.0,9680434.0,7.9247803E-7
2313887.0,9679190.0,2.1799683E-6
2313888.0,9679702.0,9.5156423E-7
2313889.0,9680498.0,2.8011775E-5
2313890.0,9678994.0,1.3101362E-6
2313891.0,9684178.0,4.9842183E-6
2313894.0,9680068.0,9.533028E-4
2313895.0,9683568.0,1.6879064E-6
2313896.0,9680768.0,1.9018851E-5
2313897.0,9681134.0,1.1461178E-5
2313898.0,9683736.0,1.3705501E-5
2313899.0,9680588.0,5.933076E-6
2313900.0,9.3305016E8,3.44943E-5
2313901.0,9683796.0,2.9803357E-6
2313902.0,9683548.0,5.5017244E-6
2313903.0,9681120.0,5.7787784E-6
2313904.0,9681202.0,1.23428445E-5
2313905.0,9676988.0,4.1794765E-6
2313906.0,9680310.0,6.2820385E-5
2313907.0,9681366.0,1.3502553E-6
2313908.0,9677442.0,7.362553E-5
2313909.0,9679576.0,5.7573953E-7
2313910.0,9684398.0,3.188403E-5
2313912.0,9684018.0,9.840002E-7
2313913.0,9679180.0,1.4239712E-5
2313914.0,9.33050159E8,3.4178087E-5
2313915.0,9680610.0,1.4235943E-6
2313916.0,9683972.0,1.4457042E-6
2313917.0,9684442.0,8.7972505E-5
2313918.0,9679670.0,3.9421207E-6
2313919.0,9681426.0,2.698674E-7
2313920.0,9679728.0,1.9427023E-5
2313921.0,9683570.0,1.7253667E-7
2313922.0,9683954.0,5.246591E-6
2313923.0,9680538.0,1.0877495E-4
2313924.0,9683860.0,1.4427058E-4
2313925.0,9683870.0,8.6575074E-7
2313926.0,9683720.0,1.3848935E-6
2313927.0,9683772.0,7.89893E-5
2313928.0,9681074.0,1.7400122E-5
2313929.0,9683810.0,1.3172649E-5
2313931.0,9681654.0,3.6844398E-7
2313932.0,9684462.0,3.6221087E-7
2313933.0,9681088.0,4.662304E-5
2313934.0,9681082.0,8.408369E-6
2313935.0,9683828.0,4.336064E-6
2313937.0,9680512.0,2.4357196E-6
2313938.0,9676976.0,4.1666667E-6
2313939.0,9681128.0,2.8340098E-6
2313940.0,9679884.0,1.4652369E-4
2313941.0,9681634.0,6.1385745E-6
2313942.0,9684338.0,1.0391708E-6
2313943.0,9679902.0,7.853947E-5
2313944.0,9684170.0,5.8511967E-5
2313945.0,9683936.0,5.600328E-5
2313947.0,9683824.0,9.46678E-5
2313948.0,9684158.0,3.1532682E-6
2313949.0,9684292.0,9.594108E-5
2313950.0,9680766.0,3.4559323E-6
2313951.0,9680490.0,1.1943316E-6
2313952.0,9683994.0,6.4643915E-5
2313953.0,9681632.0,1.1451207E-5
2313954.0,9684416.0,4.4615736E-6
2313955.0,9676930.0,2.367935E-6
2313956.0,9683766.0,1.0905663E-6
2313957.0,9679826.0,1.115782E-6
2313958.0,9681496.0,2.6838747E-5
2313959.0,9679394.0,2.0249043E-5
2313960.0,9680114.0,2.2806203E-6
2313961.0,9683584.0,8.066774E-7
2313962.0,9683876.0,2.4933167E-6
2313963.0,9684004.0,1.0529683E-7
2313964.0,9681052.0,2.2255794E-7
2313965.0,9679800.0,2.7244545E-5
2313966.0,9680054.0,5.5365845E-6
2313969.0,9683694.0,2.0833878E-4
2313970.0,9679752.0,1.6729577E-5
2313971.0,9683946.0,6.2842782E-6
2313973.0,9680504.0,4.7996796E-6
2313974.0,9684440.0,2.1807886E-5
2313975.0,9684518.0,2.7229598E-7
2313976.0,9684428.0,1.702023E-6
2313977.0,9683970.0,2.0467E-5
2313978.0,9681080.0,1.2437782E-4
2313979.0,9680112.0,0.0016576381
2313981.0,9683866.0,1.1575089E-5
2313982.0,9681554.0,8.052054E-6
2313983.0,9680314.0,1.3801525E-6
2313984.0,9684314.0,7.4769164E-6
2313985.0,9683818.0,2.4712725E-7
2313986.0,9683940.0,6.269293E-5
2313987.0,9681238.0,3.0536457E-6
2313988.0,9680396.0,6.9683185E-5
2313989.0,9680572.0,1.618499E-5
2313990.0,9676952.0,4.908659E-6
2313991.0,9684316.0,3.2731434E-4
2313992.0,9684410.0,9.8906865E-5
2313993.0,9681054.0,9.236059E-6
2313994.0,9683886.0,7.52071E-8
2313995.0,9679644.0,4.4881867E-6
2313996.0,9681566.0,1.3037192E-4
2313997.0,9684172.0,4.444872E-5
2313998.0,9681672.0,5.437943E-7
2313999.0,9679776.0,1.2823705E-5
2314000.0,9684380.0,9.226893E-7
2314001.0,9683756.0,2.498823E-4
2314002.0,9684164.0,6.4613E-5
2314003.0,9683960.0,4.0590858E-6
2314004.0,9683832.0,1.0584062E-6
2314005.0,9683974.0,1.27087005E-5
2314006.0,9684532.0,9.911249E-5
2314007.0,9679658.0,4.167182E-5
2314008.0,9680500.0,1.0170355E-5
2314009.0,9681390.0,7.3742136E-5
2314010.0,9684014.0,1.6415813E-6
2314011.0,9680652.0,8.676856E-6
2314012.0,9680390.0,1.1585294E-4
2314013.0,9681458.0,1.7315071E-5
2314014.0,9684230.0,1.6479817E-6
2314015.0,9681656.0,2.354607E-7
2314016.0,9681214.0,1.9106279E-5
2314017.0,9680492.0,1.1466101E-6
2314018.0,9683958.0,4.118044E-5
2314019.0,9679954.0,1.8934572E-5
2314020.0,9683904.0,8.504406E-6
2314021.0,9684160.0,1.2294944E-4
2314022.0,9681330.0,1.725398E-7
2314023.0,9684354.0,1.9956196E-6
2314024.0,9683962.0,1.9079116E-5
2314025.0,9683840.0,5.8002483E-5
2314026.0,9683968.0,9.682528E-7
2314027.0,9684242.0,9.722563E-7
2314028.0,9680156.0,2.1544435E-7
2314029.0,9683928.0,2.0541036E-6
2314030.0,9.33050161E8,3.4119177E-5
2314031.0,9679882.0,1.2490852E-4
2314032.0,9680626.0,8.039635E-7
2314033.0,9684426.0,1.5233964E-7
2314034.0,9683758.0,5.304374E-4
2314035.0,9684434.0,2.025666E-5
2314036.0,9681138.0,7.418186E-5
2314037.0,9679830.0,1.3567391E-6
2314038.0,9681170.0,7.553734E-5
2314039.0,9684544.0,1.0730198E-5
2314040.0,9683938.0,3.1634204E-7
2314041.0,9684012.0,1.502371E-6
2314042.0,9681356.0,1.2355386E-7
2314043.0,9683556.0,1.1664386E-6
2314044.0,9683806.0,2.8689158E-6
2314045.0,9680252.0,4.6367032E-7
2314046.0,9680668.0,1.1857853E-6
2314047.0,9684162.0,1.1463911E-4
2314048.0,9684460.0,1.603305E-6
2314049.0,9681210.0,1.1603441E-7
2314050.0,9683826.0,3.4340019E-6
2314051.0,9680656.0,6.4071514E-6
2314052.0,9681224.0,2.6188327E-6
2314053.0,9679228.0,1.6620045E-4
2314054.0,9676848.0,6.8338923E-6
2314055.0,9679710.0,4.408899E-6
2314056.0,9680164.0,1.6195622E-6
2314057.0,9681516.0,2.1555904E-6
2314058.0,9683742.0,2.3725835E-5
2314059.0,9684450.0,5.8908316E-8
2314060.0,9681678.0,3.147619E-6
2314061.0,9684556.0,1.7222003E-6
2314062.0,9684192.0,1.6439824E-6
2314063.0,9681068.0,7.114357E-7
2314064.0,9679626.0,6.8685176E-6
2314065.0,9683948.0,8.94226E-7
2314066.0,9681626.0,2.6493929E-6
