Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.47318E-3,45.572062967,0.537242326,0.010871481,0.263157895,0
1.48311E-3,45.86835366,0.538912982,0.010753952,0.270676692,0
1.49348E-3,46.017701191,0.540642749,0.010695187,0.270676692,0
1.49688E-3,46.316961043,0.54120893,0.010577658,0.278195489,0
1.51355E-3,46.619341099,0.543957293,0.010460128,0.285714286,0
1.51417E-3,46.770758537,0.544059171,0.010401363,0.285714286,0
1.53951E-3,47.07853571,0.548172142,0.010283834,0.285714286,0
1.54894E-3,47.387676677,0.549684412,0.010166304,0.293233083,0
1.55131E-3,47.542807949,0.550063219,0.01010754,0.30075188,0
1.55774E-3,47.853820076,0.551086016,0.00999001,0.30075188,0
1.56978E-3,48.010798194,0.552990476,0.009931245,0.30075188,0
1.57456E-3,48.32533344,0.553742305,0.009813716,0.308270677,0
1.585E-3,48.641531933,0.555374791,0.009696186,0.308270677,0
1.60498E-3,48.802030099,0.558465571,0.009637421,0.308270677,0
1.60665E-3,49.123305141,0.558721258,0.009519892,0.315789474,0
1.61358E-3,49.284662824,0.559782154,0.009461127,0.315789474,0
1.62433E-3,49.608470107,0.561418312,0.009343598,0.315789474,0
1.63128E-3,49.771597329,0.562469902,0.009284833,0.323308271,0
1.67118E-3,50.102296951,0.568407217,0.009167303,0.330827068,0
1.67931E-3,50.270228289,0.569597621,0.009108539,0.330827068,0
1.7152E-3,50.612857245,0.574773496,0.008991009,0.338345865,0
1.72088E-3,50.784945584,0.575581882,0.008932244,0.338345865,0
1.74085E-3,51.132593536,0.578397047,0.008814715,0.345864662,0
1.75255E-3,51.307855156,0.580029723,0.00875595,0.353383459,0
1.77305E-3,51.661929993,0.582859509,0.00863842,0.368421053,0
1.77412E-3,51.839341646,0.583006382,0.008579656,0.368421053,0
1.78473E-3,52.017813216,0.584455757,0.008520891,0.368421053,0
1.79598E-3,52.376855191,0.585981408,0.008403361,0.37593985,0
1.80175E-3,52.557014098,0.586759342,0.008344597,0.37593985,0
1.82915E-3,52.922111368,0.590414024,0.008227067,0.383458647,0
1.83724E-3,53.105838412,0.591479991,0.008168302,0.390977444,0
1.8431E-3,53.290148892,0.592250382,0.008109538,0.390977444,0
1.86178E-3,53.661856171,0.594682774,0.007992008,0.390977444,0
1.86848E-3,53.848704276,0.595548373,0.007933243,0.390977444,0
1.89175E-3,54.037878784,0.598525322,0.007874478,0.398496241,0
1.92303E-3,54.421957067,0.602460557,0.007756949,0.406015038,0
1.92411E-3,54.614359073,0.602594966,0.007698184,0.406015038,0
1.93349E-3,54.807717243,0.603758661,0.007639419,0.413533835,0
1.978E-3,55.005516775,0.609189955,0.007580655,0.413533835,0
2.00632E-3,55.406234976,0.612570146,0.007463125,0.421052632,0
2.017E-3,55.607935056,0.613829411,0.00740436,0.421052632,0
2.02587E-3,55.810521988,0.614868123,0.007345596,0.428571429,0
2.02859E-3,56.0133814,0.61518673,0.007286831,0.428571429,0
2.10412E-3,56.432855586,0.623803159,0.007169301,0.428571429,0
2.11559E-3,56.644414664,0.625078072,0.007110537,0.428571429,0
2.11889E-3,56.856303427,0.625442927,0.007051772,0.428571429,0
2.14743E-3,57.071046354,0.628572125,0.006993007,0.436090226,0
2.14788E-3,57.285834749,0.628621552,0.006934242,0.436090226,0
2.15342E-3,57.501176812,0.629222367,0.006875477,0.436090226,0
2.17632E-3,57.935225897,0.631686934,0.006757948,0.45112782,0
2.1789E-3,58.153116277,0.631962809,0.006699183,0.45112782,0
2.18363E-3,58.371479091,0.632466416,0.006640418,0.458646617,0
2.20102E-3,58.591581476,0.634308948,0.006581654,0.458646617,0
2.20297E-3,58.811878233,0.634513679,0.006522889,0.466165414,0
2.23399E-3,59.035276907,0.637750146,0.006464124,0.466165414,0
2.23692E-3,59.258968836,0.638053158,0.006405359,0.473684211,0
2.24601E-3,59.707661254,0.638988859,0.00628783,0.481203008,0
2.25026E-3,59.932687661,0.63942566,0.006229065,0.481203008,0
2.26253E-3,60.158940598,0.640677988,0.0061703,0.488721805,0
2.27463E-3,60.386404079,0.641905496,0.006111536,0.488721805,0
2.28992E-3,60.61539637,0.643443795,0.006052771,0.488721805,0
2.29296E-3,60.844691946,0.643747393,0.005994006,0.488721805,0
2.30303E-3,61.074995085,0.644752294,0.005935241,0.488721805,0
2.30408E-3,61.305403257,0.644856724,0.005876476,0.488721805,0
2.31061E-3,61.536459972,0.645504356,0.005817712,0.496240602,0
2.31326E-3,61.767790646,0.645767111,0.005758947,0.503759398,0
2.3322E-3,62.001010374,0.64762948,0.005700182,0.503759398,0
2.3498E-3,62.46967413,0.64934355,0.005582653,0.511278195,0
2.45269E-3,62.714942889,0.659037766,0.005523888,0.518796992,0
2.46966E-3,62.961908617,0.660585379,0.005465123,0.526315789,0
2.49869E-3,63.211777978,0.663201198,0.005406358,0.533834586,0
2.51227E-3,63.463005468,0.664410907,0.005347594,0.533834586,0
2.53995E-3,63.71700012,0.666848973,0.005288829,0.533834586,0
2.56616E-3,63.973616039,0.669126404,0.005230064,0.533834586,0
2.59897E-3,64.233513298,0.671932659,0.005171299,0.541353383,0
2.66411E-3,64.499924335,0.677366356,0.005112535,0.54887218,0
2.68307E-3,64.768231174,0.678914052,0.00505377,0.54887218,0
2.68457E-3,65.036686246,0.679036261,0.004995005,0.54887218,0
2.71144E-3,65.307832803,0.681203006,0.00493624,0.556390977,0
2.71822E-3,65.57965452,0.681744552,0.004877475,0.563909774,0
2.7315E-3,65.852804435,0.682801244,0.004818711,0.571428571,0
2.74489E-3,66.127293336,0.683859399,0.004759946,0.571428571,0
2.78251E-3,66.405544578,0.686795213,0.004701181,0.571428571,0
2.79254E-3,66.684798525,0.68756846,0.004642416,0.571428571,0
2.80351E-3,66.965149132,0.688409989,0.004583652,0.571428571,0
2.82685E-3,67.247834254,0.690185617,0.004524887,0.578947368,0
2.82902E-3,67.530736216,0.69034974,0.004466122,0.578947368,0
2.8429E-3,67.815026131,0.691394968,0.004407357,0.578947368,0
2.84493E-3,68.099519044,0.691547248,0.004348593,0.586466165,0
2.85653E-3,68.385171436,0.692414959,0.004289828,0.586466165,0
2.8631E-3,68.671482166,0.692903441,0.004231063,0.593984962,0
2.89329E-3,68.960811365,0.695131307,0.004172298,0.593984962,0
2.91586E-3,69.252397455,0.696775488,0.004113534,0.601503759,0
2.95649E-3,69.548046093,0.699691209,0.004054769,0.609022556,0
2.96705E-3,69.844751372,0.7004396,0.003996004,0.616541353,0
2.98888E-3,70.143639812,0.701975928,0.003937239,0.616541353,0
3.04952E-3,70.448591457,0.706160257,0.003878474,0.616541353,0
3.14456E-3,70.763047686,0.712488179,0.00381971,0.616541353,0
3.15154E-3,71.078201049,0.712942245,0.003760945,0.616541353,0
3.15217E-3,71.393398437,0.712982721,0.00370218,0.62406015,0
3.17811E-3,71.711228925,0.714656819,0.003643415,0.631578947,0
3.18183E-3,72.029411978,0.714895425,0.003584651,0.639097744,0
3.21356E-3,72.350768183,0.716913895,0.003525886,0.639097744,0
3.21986E-3,72.672754053,0.717310995,0.003467121,0.646616541,0
3.25656E-3,72.998409676,0.719603341,0.003408356,0.646616541,0
3.31217E-3,73.329626299,0.72300708,0.003349592,0.646616541,0
3.32049E-3,73.661674167,0.723509703,0.003290827,0.646616541,0
3.33409E-3,73.995084229,0.724326084,0.003232062,0.654135338,0
3.39489E-3,74.334573019,0.727920331,0.003173297,0.654135338,0
3.41098E-3,74.675671746,0.728855795,0.003114533,0.661654135,0
3.45706E-3,75.021377378,0.731499232,0.003055768,0.661654135,0
3.46552E-3,75.367929699,0.731979288,0.002997003,0.669172932,0
3.56055E-3,75.723984765,0.737253295,0.002938238,0.676691729,0
3.60431E-3,76.08441631,0.739612462,0.002879473,0.684210526,0
3.62099E-3,76.446515559,0.740500744,0.002820709,0.691729323,0
3.63589E-3,76.810101526,0.741288845,0.002761944,0.69924812,0
3.73481E-3,77.183585087,0.746403271,0.002703179,0.706766917,0
3.74396E-3,77.557980649,0.746866105,0.002644414,0.714285714,0
3.77777E-3,77.935758101,0.748562402,0.00258565,0.721804511,0
3.82849E-3,78.318607531,0.751064225,0.002526885,0.729323308,0
3.87516E-3,78.706123986,0.753322716,0.00246812,0.729323308,0
3.88529E-3,79.094653057,0.753807376,0.002409355,0.729323308,0
3.95111E-3,79.48976379,0.756911426,0.002350591,0.736842105,0
3.96675E-3,79.886438515,0.757637605,0.002291826,0.744360902,0
3.9878E-3,80.285218334,0.758608162,0.002233061,0.744360902,0
3.99632E-3,80.684850344,0.758998859,0.002174296,0.751879699,0
4.00699E-3,81.085548866,0.759486036,0.002115532,0.759398496,0
4.07832E-3,81.493380547,0.762694461,0.002056767,0.759398496,0
4.14523E-3,81.907903356,0.765627218,0.001998002,0.766917293,0
4.20079E-3,82.327980049,0.768007994,0.001939237,0.77443609,0
4.27679E-3,82.755661053,0.77118714,0.001880472,0.781954887,0
4.29E-3,83.184657651,0.771731063,0.001821708,0.789473684,0
4.31777E-3,83.616428607,0.772865777,0.001762943,0.796992481,0
4.36194E-3,84.05263199,0.774647183,0.001704178,0.804511278,0
4.39203E-3,84.491834586,0.775845048,0.001645413,0.812030075,0
4.39744E-3,84.931575798,0.776059229,0.001586649,0.819548872,0
4.40584E-3,85.372154871,0.776390661,0.001527884,0.827067669,0
4.45204E-3,85.817365981,0.778196312,0.001469119,0.834586466,0
4.52119E-3,86.269485311,0.780845503,0.001410354,0.842105263,0
4.61893E-3,86.73137873,0.784483595,0.00135159,0.84962406,0
4.66685E-3,87.198064024,0.786223428,0.001292825,0.857142857,0
4.69819E-3,87.667880632,0.787346194,0.00123406,0.857142857,0
4.79744E-3,88.147626837,0.790825105,0.001175295,0.864661654,0
4.85477E-3,88.633103903,0.792783578,0.001116531,0.864661654,0
4.8586E-3,89.118964286,0.792913205,0.001057766,0.872180451,0
4.8845E-3,89.60741444,0.793784763,0.000999001,0.879699248,0
5.11376E-3,90.118790329,0.801191727,0.000940236,0.879699248,0
5.1186E-3,90.63059401,0.801342516,0.000881471,0.887218045,0
5.24192E-3,91.154841698,0.805104985,0.000822707,0.894736842,0
5.3762E-3,91.692462362,0.809043421,0.000763942,0.902255639,0
5.59921E-3,92.252383007,0.815243715,0.000705177,0.909774436,0
6.37483E-3,92.889865634,0.833991154,0.000646412,0.917293233,0
6.40124E-3,93.529981931,0.834562779,0.000587648,0.92481203,0
6.43622E-3,94.173600429,0.835313888,0.000528883,0.932330827,0
6.4924E-3,94.822851741,0.836505962,0.000470118,0.939849624,0
6.53579E-3,95.476431307,0.837414923,0.000411353,0.947368421,0
6.53656E-3,96.130087419,0.837430932,0.000352589,0.954887218,0
6.91082E-3,96.82116904,0.844869126,0.000293824,0.962406015,0
7.21339E-3,97.542506349,0.850402759,0.000235059,0.969924812,0
7.55334E-3,98.297841397,0.856167198,0.000176294,0.977443609,0
8.50697E-3,99.148538294,0.870197959,0.00011753,0.984962406,0
8.51461E-3,100,0.870299392,0.000058765,0.992481203,0
8.51461E-3,100,0.870299404,0,0.992481203,0
